"","ITAG","cluster"
"4466","Solyc03g078730.1.1",1
"4467","Solyc03g096260.1.1",1
"4468","Solyc03g112930.2.1",1
"4469","Solyc03g116530.2.1",3
"4470","Solyc04g007400.2.1",3
"4471","Solyc04g007820.2.1",3
"4472","Solyc04g058150.2.1",2
"4473","Solyc04g074880.2.1",2
"4474","Solyc04g078210.1.1",6
"4475","Solyc05g016640.1.1",6
"4476","Solyc06g050710.2.1",3
"4477","Solyc06g054310.1.1",1
"4478","Solyc06g063150.2.1",1
"4479","Solyc06g066580.2.1",3
"4480","Solyc06g069420.2.1",3
"4481","Solyc06g076630.2.1",2
"4482","Solyc07g040660.2.1",6
"4483","Solyc07g041730.2.1",2
"4484","Solyc08g005650.2.1",2
"4485","Solyc08g062970.1.1",3
"4486","Solyc08g077810.1.1",3
"4487","Solyc09g009830.2.1",2
"4488","Solyc09g020100.1.1",1
"4489","Solyc09g042680.1.1",1
"4490","Solyc09g091200.2.1",5
"4491","Solyc09g091390.2.1",6
"4492","Solyc10g045050.1.1",1
"4493","Solyc10g054070.1.1",1
"4494","Solyc10g080980.1.1",2
"4495","Solyc10g083380.1.1",3
"4496","Solyc11g012360.1.1",3
"4497","Solyc11g069350.1.1",2
"4498","Solyc02g032890.1.1",6
"4499","Solyc03g095780.1.1",1
"4500","Solyc04g005800.2.1",3
"4501","Solyc06g060680.1.1",3
"4502","Solyc08g014000.2.1",4
"4503","Solyc09g089500.2.1",4
"4504","Solyc10g074440.1.1",3
"4505","Solyc10g074640.1.1",1
"4506","Solyc10g074920.1.1",1
"4507","Solyc12g098100.1.1",2
"4508","Solyc01g020170.1.1",1
"4509","Solyc01g100510.2.1",6
"4510","Solyc02g077290.1.1",1
"4511","Solyc02g077960.1.1",2
"4512","Solyc04g073980.2.1",5
"4513","Solyc07g025330.1.1",5
"4514","Solyc08g065280.1.1",1
"4515","Solyc09g025280.1.1",1
"4516","Solyc11g028330.1.1",1
"4517","Solyc12g006960.1.1",1
"4518","Solyc12g014520.1.1",1
"4519","Solyc01g068500.2.1",1
"4520","Solyc01g081340.2.1",1
"4521","Solyc01g105950.2.1",3
"4522","Solyc02g063190.2.1",3
"4523","Solyc02g090630.2.1",1
"4524","Solyc02g092110.2.1",2
"4525","Solyc03g034000.2.1",1
"4526","Solyc03g078330.1.1",6
"4527","Solyc03g122350.2.1",2
"4528","Solyc04g079070.2.1",1
"4529","Solyc05g007890.2.1",2
"4530","Solyc05g025820.2.1",6
"4531","Solyc05g039950.1.1",1
"4532","Solyc05g053990.2.1",2
"4533","Solyc06g068450.1.1",3
"4534","Solyc07g008220.1.1",6
"4535","Solyc07g051820.2.1",3
"4536","Solyc07g055710.2.1",1
"4537","Solyc07g056500.2.1",1
"4538","Solyc08g005510.1.1",1
"4539","Solyc08g076790.2.1",3
"4540","Solyc11g013450.1.1",2
"4541","Solyc12g009270.1.1",1
"4542","Solyc12g019370.1.1",3
"4543","Solyc01g087920.1.1",1
"4544","Solyc01g094090.2.1",6
"4545","Solyc01g099810.2.1",3
"4546","Solyc02g021410.2.1",6
"4547","Solyc02g038670.1.1",1
"4548","Solyc02g061990.2.1",3
"4549","Solyc02g082410.2.1",4
"4550","Solyc02g090470.2.1",3
"4551","Solyc03g007290.2.1",6
"4552","Solyc03g034230.2.1",1
"4553","Solyc03g059400.1.1",3
"4554","Solyc03g083770.1.1",2
"4555","Solyc04g007050.2.1",6
"4556","Solyc04g016060.1.1",1
"4557","Solyc06g008000.1.1",1
"4558","Solyc07g065440.2.1",6
"4559","Solyc08g061310.1.1",5
"4560","Solyc08g066270.1.1",1
"4561","Solyc09g015450.2.1",5
"4562","Solyc09g037040.1.1",6
"4563","Solyc10g017630.1.1",3
"4564","Solyc11g062100.1.1",2
"4565","Solyc12g042930.1.1",5
"4566","Solyc12g100190.1.1",4
"4567","Solyc01g079930.1.1",1
"4568","Solyc01g080570.2.1",3
"4569","Solyc01g097480.1.1",1
"4570","Solyc02g079610.2.1",3
"4571","Solyc03g114890.2.1",3
"4572","Solyc04g007320.1.1",6
"4573","Solyc04g040220.2.1",4
"4574","Solyc04g075010.1.1",1
"4575","Solyc05g005090.2.1",1
"4576","Solyc05g011850.1.1",2
"4577","Solyc05g052830.2.1",2
"4578","Solyc06g076930.1.1",5
"4579","Solyc07g042050.1.1",3
"4580","Solyc07g042630.2.1",1
"4581","Solyc09g011560.2.1",6
"4582","Solyc09g011630.2.1",1
"4583","Solyc09g060040.1.1",6
"4584","Solyc09g061640.1.1",1
"4585","Solyc09g083290.2.1",3
"4586","Solyc09g089890.1.1",1
"4587","Solyc09g090180.1.1",1
"4588","Solyc09g090990.2.1",6
"4589","Solyc09g091060.2.1",6
"4590","Solyc11g018690.1.1",2
"4591","Solyc12g010960.1.1",2
"4592","Solyc12g035400.1.1",1
"4593","Solyc12g100270.1.1",4
"4594","Solyc04g076970.2.1",6
"4595","Solyc12g010420.1.1",1
"4596","Solyc02g085090.1.1",6
"4597","Solyc03g026120.2.1",1
"4598","Solyc07g043190.1.1",1
"4599","Solyc01g105180.2.1",6
"4600","Solyc02g062400.2.1",2
"4601","Solyc04g015460.2.1",2
"4602","Solyc12g042480.1.1",6
"4603","Solyc10g005450.1.1",1
"4604","Solyc03g116720.1.1",6
"4605","Solyc06g069250.1.1",6
"4606","Solyc10g039210.2.1",1
"4607","Solyc11g020570.1.1",6
"4608","Solyc11g069890.1.1",6
"4609","Solyc12g011200.1.1",6
"4610","Solyc08g078590.1.1",6
"4611","Solyc04g077650.2.1",1
"4612","Solyc09g018940.1.1",4
"4613","Solyc03g117860.2.1",6
"4614","Solyc05g055220.1.1",6
"4615","Solyc12g056430.1.1",1
"4616","Solyc02g072240.2.1",3
"4617","Solyc02g094050.2.1",6
"4618","Solyc03g097730.1.1",6
