itag3	dPC1	dPC2	dPC3	dPC4	dPC5	dPC6	overall_distance	m82.PC1	m82.PC2	m82.PC3	m82.PC4	m82.PC5	m82.PC6	penn.PC1	penn.PC2	penn.PC3	penn.PC4	penn.PC5	penn.PC6	m82.inf	m82.veg	m82.leaf	m82.root	m82.seedling	m82.stem	penn.inf	penn.veg	penn.leaf	penn.root	penn.seed	penn.stem	cluster	distance
Solyc01g109750.2.1	1.350262647	-0.014067647	-1.210875214	0.617937618	0.10895761	4.64E-10	1.919204147	0.36204118	-2.240782624	-0.580476556	0.521427697	0.663073272	3.45E-11	-0.988221467	-2.226714977	0.630398658	-0.096509921	0.554115662	-4.29E-10	1.545099518	-1.158824639	0.331092754	0.220728503	-1.048460387	0.110364251	1.715380056	-1.259732228	0.026802813	-0.375239387	0.348436574	-0.455647827	2	0.00347423
Solyc07g055530.2.1	-0.730495169	0.38735207	2.494474137	0.234913932	-0.64211715	-1.65E-11	2.71543091	-1.695893445	-1.467292964	1.645494922	0.379095562	-0.13044232	1.57E-11	-0.965398276	-1.854645034	-0.848979215	0.14418163	0.51167483	3.22E-11	1.307208962	-0.711275465	0.15378929	-1.287985301	0.96118306	-0.422920546	1.107018607	-1.47168356	1.107018607	0.091166238	-0.299546211	-0.533973681	1	0.002035524
Solyc03g082600.2.1	2.06780755	-0.203204511	0.2042884	-1.407587123	1.18551038	-2.10E-11	2.783090056	1.457603309	-1.004075753	-1.598873408	-1.652776662	0.820066933	5.84E-12	-0.610204241	-0.800871242	-1.803161808	-0.245189539	-0.365443447	2.68E-11	0.207790206	-1.047920392	-0.59048296	1.777428454	-0.554605514	0.207790206	-0.207861999	-1.474123362	1.567449158	0.485718345	-0.290582591	-0.080599551	7	0.003246282
Solyc06g034340.1.1	-2.515227201	-0.031597314	1.294298681	-0.170387783	0.931796665	-4.52E-10	2.983262033	-1.281261946	0.378917222	1.162672153	-1.530501275	-0.833786592	-4.65E-10	1.233965255	0.410514536	-0.131626528	-1.360113492	-1.765583257	-1.27E-11	-0.56390437	-0.419928786	-0.419928786	-0.419928786	2.027656139	-0.20396541	-1.234141327	-0.53721446	-0.711446177	0.421059982	0.595291699	1.466450283	8	0.002799646
Solyc07g042490.1.1	0.538624952	0.533490748	-1.659993511	-0.512750739	2.583611609	4.59E-10	3.204414134	1.189719214	0.08850015	-2.050830109	-1.924418294	0.683359127	1.71E-12	0.651094262	-0.444990598	-0.390836598	-1.411667555	-1.900252482	-4.57E-10	-0.711167259	-0.711167259	-0.193954707	1.961097593	-0.323257845	-0.021550523	-0.807453451	-1.345755752	-0.26915115	0.346051479	0.730553123	1.345755752	4	0.006830833
Solyc01g104410.2.1	-1.256796657	1.040205903	-1.432696281	0.010723045	0.11061613	4.58E-10	2.174059729	-0.336892638	1.05767191	-0.065375616	1.862791803	0.811943125	4.88E-10	0.919904019	0.017466007	1.367320665	1.852068758	0.701326995	2.97E-11	-0.199712621	1.318103296	1.158333199	-0.599137862	-1.078448151	-0.599137862	0.811730012	1.405678802	-0.494957325	-0.851326598	-1.148300993	0.277176102	4	0.007807574
Solyc00g166490.1.1	-2.064349742	-2.984081904	0.574961334	1.044035906	0.519478109	4.75E-10	3.854443369	0.338374385	-2.295397914	0.610000149	0.858042698	0.483645011	3.02E-11	2.402724127	0.68868399	0.035038815	-0.185993208	-0.035833098	-4.45E-10	1.877810108	-0.762860354	-0.234726265	-0.410770963	-0.762860354	0.293407828	-0.549840115	0.881069101	-1.225547245	0.642584231	-0.867819941	1.11955397	9	0.009857058
Solyc07g037960.1.1	-2.466799583	-0.828538576	0.723087308	0.379201212	-0.432427998	-4.42E-10	2.761379934	-1.530392421	0.527928031	1.245453455	-1.339803395	-0.640027066	-4.63E-10	0.936407162	1.356466607	0.522366147	-1.719004607	-0.207599068	-2.06E-11	-0.538988663	-0.236629169	-0.276067364	-0.538988663	2.024494004	-0.433820144	-1.155542551	0.633684625	-1.379195949	0.633684625	0.913251371	0.354117879	8	0.002361484
Solyc02g079410.2.1	0.752103178	0.588768763	-0.896475269	1.287497618	0.198780298	-4.28E-10	1.847468397	-1.190299569	0.707936242	-1.523591154	0.119496162	0.163571223	-4.22E-10	-1.942402747	0.119167479	-0.627115885	-1.168001456	-0.035209075	6.11E-12	-0.862954029	-0.29712489	1.857676489	0.237699912	-0.134352124	-0.800945357	-0.517699055	-0.95881541	1.099727579	0.143975477	1.246766363	-1.013954954	5	0.002012696
Solyc12g098160.1.1	-1.739252669	-1.013926179	1.591701072	0.659721564	-1.010302449	8.99E-10	2.83593054	0.120352494	-1.77238676	1.635514197	1.245738755	0.414224087	4.75E-10	1.859605163	-0.758460581	0.043813125	0.586017191	1.424526536	-4.24E-10	1.840810984	-0.058522893	-0.553307348	-1.016170225	-0.457542615	0.244732096	1.044531872	0.586815659	-0.92716874	0.551606719	-1.525720712	0.269935203	8	0.005708412
Solyc05g007950.2.1	1.04082258	-1.74903729	-1.22007178	-2.826743892	0.346384742	8.72E-10	3.706950452	1.301882144	0.063680901	-1.872393906	-1.877143424	1.204762326	4.51E-10	0.261059564	1.812718191	-0.652322126	0.949600468	0.858377584	-4.21E-10	-0.448222569	-0.448222569	-0.448222569	2.034240889	-0.448222569	-0.241350614	-0.962566926	1.480872195	0.814479707	0.148087219	-0.962566926	-0.518305268	4	0.009361937
Solyc12g096450.1.1	2.29601645	-0.493320229	-0.038620611	0.832296509	0.018419101	4.58E-10	2.49190784	1.432454577	-1.313744208	-1.817306331	-0.27750017	0.332152242	4.75E-10	-0.863561873	-0.820423979	-1.77868572	-1.109796679	0.313733141	1.73E-11	0.379817731	-1.09947238	0.279865697	1.199424414	-1.339357263	0.5797218	-0.07023816	-1.545239519	1.158929639	0.913096079	0.1755954	-0.632143439	2	0.00253141
Solyc01g088670.1.1	-1.486393002	-1.050913855	1.908611113	0.186420547	1.414383022	0	2.998635093	0.760134377	-2.001472673	0.870794707	0.133479481	1.031381949	4.67E-10	2.246527379	-0.950558818	-1.037816406	-0.052941066	-0.383001073	4.67E-10	1.849338146	-0.412959004	-1.059329618	0.017954739	-0.520687439	0.125683175	0.121906577	-0.609532884	-0.410049395	0.853346037	-1.340972345	1.385302009	8	0.005174644
Solyc10g005750.2.1	-1.182083904	0.30149209	2.394973974	-1.221642416	0.029968178	-3.27E-11	2.952529163	-2.256492384	-0.066315243	1.166201231	-0.459413051	-0.48415778	2.85E-12	-1.07440848	-0.367807333	-1.228772743	0.762229365	-0.514125958	3.55E-11	0.014117874	-0.49412558	0.522361328	-1.002369035	1.708262721	-0.748247308	-0.240898336	-0.886710896	1.973316156	-0.271651315	-0.394663231	-0.179392378	1	0.005484555
Solyc12g042460.1.1	-2.227214132	-0.833875354	1.086329869	0.094558721	-1.034414728	-2.00E-12	2.813342969	-1.814156794	1.333135136	0.218169475	0.308689506	-0.646515688	-4.35E-10	0.413057338	2.16701049	-0.868160394	0.214130785	0.38789904	-4.33E-10	-1.083028314	0.309436661	1.353785393	-0.850950818	0.889630401	-0.618873322	-1.533672239	1.292666602	0.635378499	0.438192068	-0.547740085	-0.284824844	8	0.00236559
Solyc05g052610.2.1	-0.297566998	1.178522862	2.327041764	0.081622116	0.643889218	-1.75E-11	2.704411419	-1.239046911	1.817041474	0.483623666	-0.957202847	0.835750483	-3.98E-12	-0.941479913	0.638518612	-1.843418098	-1.038824963	0.191861265	1.35E-11	-0.970105159	0.98193571	0.023661101	0.059152754	1.194885623	-1.289530029	-1.066713892	-0.70714741	1.378338174	0.874945103	0.299638733	-0.779060708	6	0.002304963
Solyc00g217560.1.1	0.935457936	-0.331680162	-0.740678295	-1.673817494	0.372512084	-4.66E-10	2.115213434	0.925796668	-0.23511274	-2.103511712	-0.748645349	-0.822005608	-4.33E-10	-0.009661268	0.096567422	-1.362833417	0.925172145	-1.194517692	3.30E-11	-0.893289652	-1.175381119	0.799259162	1.081350631	-0.611198183	0.799259162	-0.79988509	-0.591219416	1.70410302	-0.173888064	-0.79988509	0.66077464	4	0.002004528
Solyc02g065380.2.1	0.268642376	1.790095875	0.612547284	-1.616758951	0.059231208	-3.33E-11	2.503845839	-1.672137974	1.136774356	1.035804069	-0.743608341	-0.888989857	-6.71E-12	-1.94078035	-0.653321519	0.423256785	0.87315061	-0.948221065	2.66E-11	-0.990168816	0.117749805	0.294374513	-0.781430525	1.771599341	-0.412124318	0.231516492	-0.820044397	1.503775346	-1.27442256	0.582036789	-0.22286167	6	0.004439471
Solyc12g044330.1.1	1.192255457	0.23489762	-2.496906287	0.384450721	1.018955339	-8.74E-10	2.982828073	0.755290124	0.458126957	-2.091284874	-1.991871616	0.660572085	-4.48E-10	-0.436965333	0.223229337	0.405621413	-2.376322337	-0.358383254	4.26E-10	-0.98126899	-0.622605664	0.063631778	1.888416754	-0.077407078	-0.270766799	-0.612094935	-0.653773533	-0.888429749	0.526929763	1.764156089	-0.136787636	7	0.006959408
Solyc09g090800.1.1	-1.080533687	0.149541005	0.508638316	1.440779963	-0.727816596	9.14E-10	2.01350252	-0.690873529	0.335184733	-1.904027	0.24510016	0.351107969	3.26E-11	0.389660158	0.185643728	-2.412665316	-1.195679803	1.078924565	-8.81E-10	-0.631446025	-0.442012219	1.831193474	0.50515682	-0.631446025	-0.631446025	-0.61487656	-0.61487656	0.748545378	1.710960864	-0.61487656	-0.61487656	1	0.00512397
Solyc03g095750.1.1	-3.624533504	-0.323460065	0.174540016	1.497042624	-0.287213463	-8.71E-10	3.949172311	-1.222848485	0.138986978	-1.055570589	1.001052129	-0.298381198	-8.61E-10	2.401685019	0.462447043	-1.230110605	-0.495990495	-0.011167735	9.57E-12	-0.40824829	-0.40824829	2.041241452	-0.40824829	-0.40824829	-0.40824829	-0.773398756	0.23538223	-0.571642559	1.244163216	-1.17691115	1.042407019	8	0.008812658
Solyc08g082310.2.1	-1.245098211	-0.960789351	1.887211729	-1.554115647	-0.599649669	-3.08E-11	2.968132243	-1.576878922	1.077660261	0.895246052	-1.362944142	-0.262415691	-1.24E-11	-0.331780711	2.038449612	-0.991965677	0.191171505	0.337233978	1.84E-11	-0.851269276	0.096735145	-0.077388116	-0.309552464	1.896008842	-0.754534131	-1.50748086	0.978136436	1.116226286	0.287687187	-0.264672212	-0.609896837	9	0.006294402
Solyc09g098390.2.1	1.760930607	-1.908978113	-0.793392123	-0.721787694	-1.127869566	-4.53E-10	3.027806522	1.817530817	-0.964556067	1.058325037	-0.418370502	0.156755654	-4.48E-10	0.05660021	0.944422046	1.85171716	0.303417192	1.28462522	5.09E-12	0.823560029	0.074869094	-1.796858245	0.224607281	-0.299476374	0.973298216	0.315684299	1.709460262	-1.113829509	-0.50628614	0.244208609	-0.649237521	3	0.007200903
Solyc05g009070.2.1	0.815806227	1.733241955	2.257745708	2.053753812	-0.166684023	-4.45E-10	3.607321921	0.730604756	1.820843753	0.711491719	-0.253791157	1.188731408	-4.48E-10	-0.085201471	0.087601798	-1.546253989	-2.307544969	1.355415431	-2.65E-12	-0.669230289	1.828674367	-0.943999801	0.298707765	-0.038509363	-0.475642678	-0.392347158	-0.708331447	-0.123760513	1.756346004	0.476609635	-1.008516521	6	0.007535691
Solyc09g091690.1.1	2.80613586	1.733739187	-0.831278619	1.409980634	-0.611527774	-4.37E-10	3.732731678	2.023688185	0.520290344	1.025145139	0.489448834	-0.620533257	-4.43E-10	-0.782447675	-1.213448843	1.856423758	-0.9205318	-0.009005483	-6.16E-12	-0.295294362	1.01427194	-1.238952433	-0.237519378	-0.622685938	1.380180172	1.048428535	-0.59910202	-1.098353703	-0.59910202	1.397904713	-0.149775505	5	0.005327954
Solyc01g090410.2.1	1.217081999	-1.554589921	-0.694907948	-1.644072838	0.497585566	4.36E-10	2.707674715	2.504372355	-0.312556362	-0.662422458	-0.260963821	-0.525726298	9.72E-12	1.287290356	1.242033559	0.03248549	1.383109017	-1.023311864	-4.26E-10	-0.276289482	-0.138144741	-0.828868446	0.828868446	-1.105157928	1.519592151	-1.03863407	1.069182131	0.33602867	-0.488768974	-1.03863407	1.160826314	7	0.004611231
Solyc05g014140.1.1	0.899551653	-0.370051944	1.122673438	2.227804207	-1.36478387	1.80E-11	3.005374163	2.402541963	-0.704251104	-0.475859239	0.212614809	-0.585939397	1.63E-11	1.50299031	-0.33419916	-1.598532677	-2.015189398	0.778844473	-1.71E-12	0.075809804	-0.227429414	-0.68228824	0.53066863	-1.288766672	1.592005892	-0.296174439	-0.740436097	-0.740436097	1.925133853	-0.296174439	0.148087219	2	0.003879218
Solyc10g080550.1.1	-1.088524249	-1.456898397	-0.183305568	-0.179540282	1.70630143	9.09E-10	2.506938012	0.262660403	-2.239085662	1.092767027	-0.280327688	0.061475463	4.59E-10	1.351184652	-0.782187265	1.276072595	-0.100787406	-1.644825967	-4.50E-10	1.638982835	-1.047350007	-0.951409548	-0.279826338	0.199875955	0.439727102	0.144265453	-0.375090177	-1.182976711	-0.54820872	0.201971634	1.760038522	9	0.007078766
Solyc03g097140.2.1	-1.096058145	-0.691187378	0.584817159	-1.196270855	0.039753117	4.33E-10	1.858423748	-1.185421967	1.366621661	1.788011441	-0.484534074	0.187378665	-7.33E-12	-0.089363822	2.057809039	1.203194282	0.711736781	0.147625548	-4.40E-10	-0.503307736	1.067012401	-0.527466508	-0.769054221	1.477711514	-0.74489545	-0.933910878	1.867821756	-0.151073818	-0.727901125	0.178541785	-0.233477719	9	0.002331554
Solyc08g077150.2.1	1.743226063	-0.471928269	-0.868189645	0.125120807	-0.534656319	4.50E-12	2.077695659	0.395146605	-2.467109467	0.02585228	-0.071766007	-0.132911942	2.04E-11	-1.348079458	-1.995181198	0.894041925	-0.196886814	0.401744377	1.59E-11	1.466977819	-1.526304128	-0.215732032	0.026966504	-0.345171252	0.593263089	1.561951295	-1.190419191	0.049284871	-0.564880444	0.708943913	-0.564880444	7	0.002814496
Solyc08g015690.2.1	-1.490668212	-1.215364052	-1.532570437	-1.99169618	0.525058514	-7.40E-12	3.207883065	-1.376499121	1.071490707	-0.732032814	-1.751279879	0.478913708	-4.20E-12	0.114169091	2.286854759	0.800537623	0.240416301	-0.046144806	3.20E-12	-1.059122661	-0.265464853	0.539139959	0.692398019	1.278062746	-1.18501321	-1.330471323	1.720347599	-0.174184268	-0.387652647	0.279436038	-0.107475399	4	0.004535166
Solyc09g082050.2.1	-2.236323088	0.007872227	0.75791135	1.276367499	0.620523175	4.67E-10	2.754958356	-0.66315775	-1.658951414	1.631115253	1.196626894	0.781099734	2.82E-11	1.573165338	-1.666823641	0.873203903	-0.079740605	0.160576559	-4.39E-10	1.891637865	-0.056187263	-0.206019965	-1.105016179	-0.16856179	-0.355852668	1.281940875	-0.379834333	-1.42437875	0.094958583	-0.522272208	0.949585834	8	0.002168164
Solyc08g065910.1.1	-0.925835426	2.140853848	0.356094174	0.013466675	3.590447952	4.51E-10	4.296362106	0.823795737	1.405401462	0.439917316	0.333136764	1.764117968	1.39E-11	1.749631163	-0.735452386	0.083823142	0.319670089	-1.826329984	-4.37E-10	-0.169515877	1.864674635	-0.678063503	0.339031751	-0.678063503	-0.678063503	-0.200804832	-0.602414496	-0.401609665	-0.200804832	-0.602414496	2.008048322	6	0.017596772
Solyc10g078380.1.1	-1.425147165	-1.789515558	1.953489107	0.887557923	1.906765788	-4.37E-10	3.670564657	0.679952794	-2.098243325	0.542743268	0.58585773	1.060170802	-4.22E-10	2.105099959	-0.308727767	-1.410745839	-0.301700193	-0.846594986	1.45E-11	1.905020184	-0.464639069	-0.60403079	-0.046463907	-0.882814231	0.092927814	-0.601129717	-0.601129717	-0.085875675	0.944632407	-1.116383746	1.459886448	1	0.009636015
Solyc12g010740.1.1	-0.104174911	0.724718054	-1.14366049	1.777373677	-0.010594104	-4.18E-10	2.236782826	-2.049104878	-0.088224224	-0.340186126	0.646371937	-0.138176437	-4.19E-10	-1.944929967	-0.812942278	0.803474364	-1.13100174	-0.127582333	-7.49E-13	-0.07069286	-0.539498144	1.826852337	-0.718090633	0.353464301	-0.852035	0.433113396	-1.072329028	0.164284391	-0.445061351	1.687648749	-0.767656157	5	0.004869857
Solyc07g053320.2.1	-1.687006696	-0.590163236	0.513436058	-0.945099013	-0.792925094	4.36E-10	2.231556222	-1.938813761	1.181215325	-0.132726431	0.1190229	-0.282536229	4.65E-10	-0.251807065	1.771378561	-0.646162489	1.064121913	0.510388865	2.92E-11	-0.971584244	0.140624035	1.482944372	-0.588064148	0.830960209	-0.894880225	-1.046883406	1.25331112	1.20907661	-0.117958694	-0.737241835	-0.560303795	9	0.002037725
Solyc05g012080.2.1	1.530044423	-0.697708167	-0.383886692	-2.123509008	0.673267903	-2.52E-11	2.817406927	1.71267939	-1.29969436	-1.643070249	-0.629306436	0.345061776	1.94E-11	0.182634967	-0.601986193	-1.259183557	1.494202572	-0.328206127	4.46E-11	0.368660357	-1.062609265	-0.151801324	1.344526009	-1.192724685	0.693948908	0.086708389	-0.48556698	1.595434362	-0.173416778	-1.422017583	0.39885859	7	0.002799593
Solyc12g089000.1.1	-0.445096595	-1.688252567	0.188611725	0.70237341	-0.544262224	-4.36E-10	1.968103622	-1.488231415	-1.227557534	1.326205082	-1.025119914	0.448307666	-4.50E-10	-1.04313482	0.460695033	1.137593357	-1.727493324	0.99256989	-1.45E-11	1.069051291	-0.819824609	-0.505011959	-0.426308797	1.462567103	-0.780473028	0.021602631	0.248430257	-0.966717738	0.183622364	1.641799957	-1.128737471	3	0.001890202
Solyc08g081500.1.1	-1.83790924	-1.367802653	0.173329978	-2.414198933	-1.539412915	-3.00E-11	3.671101519	-1.433283007	0.331039516	1.215975015	-1.516800814	-0.564282825	-9.13E-10	0.404626233	1.698842169	1.042645037	0.897398119	0.97513009	-8.83E-10	-0.417814244	-0.369604909	-0.417814244	-0.417814244	2.040861887	-0.417814244	-0.40824829	2.041241452	-0.40824829	-0.40824829	-0.40824829	-0.40824829	9	0.005903795
Solyc03g005810.2.1	-2.305255904	-1.567487001	-0.644970358	-1.354515075	-1.579576071	-8.18E-12	3.537934241	-2.101393019	0.377738502	0.394864371	-0.749243155	-0.775157507	1.75E-12	0.203862885	1.945225503	1.039834729	0.60527192	0.804418564	9.93E-12	-0.626962328	-0.626962328	0.877747258	-0.626962328	1.630102054	-0.626962328	-0.676636501	2.005743913	-0.386649429	-0.386649429	-0.096662357	-0.459146197	9	0.003802047
Solyc09g025280.1.1	1.838423897	-0.01933816	-0.684364174	0.78599733	0.4455877	-1.33E-09	2.159831223	1.470404325	-1.731293316	0.161249021	-0.67593546	0.963194311	-4.39E-10	-0.368019572	-1.711955156	0.845613195	-1.46193279	0.517606611	8.94E-10	1.342188733	-0.575223745	-1.342188725	0.766964989	-0.575223745	0.383482494	1.21946874	-1.124752722	-1.053715708	0.224950544	1.006357698	-0.272308554	5	0.007993688
Solyc02g071180.2.1	0.449031163	0.318881692	1.364265217	1.98397268	-1.322202679	-4.38E-10	2.801589124	-0.143156308	-1.711675663	0.767951362	1.920061344	-0.00582269	4.12E-11	-0.592187471	-2.030557355	-0.596313855	-0.063911336	1.316379989	4.79E-10	1.520305381	-0.328891279	0.546700073	-1.119537201	-0.956180605	0.337603631	1.553938058	-1.191833836	0.480954381	0.370990215	-0.435413666	-0.778635153	1	0.005589343
Solyc01g100010.2.1	-2.64039201	-0.862180884	0.71667721	-1.234019532	-0.079899623	-2.11E-10	3.123754187	-1.381810801	0.949465556	1.549326963	-1.146173183	0.077193684	-1.31E-11	1.258581209	1.81164644	0.832649753	0.087846349	0.157093307	1.98E-10	-0.437597554	0.460629004	-0.575786255	-0.506691904	1.842516015	-0.783069306	-0.958706235	1.725671226	-0.958706235	-1.44E-09	-0.191741249	0.383482494	9	0.003277856
Solyc07g041140.1.1	-1.657220659	1.195213259	-1.099975589	-0.825055702	-0.927970216	-7.00E-12	2.631863784	-1.766912984	-1.067025967	-0.782338598	-0.425484945	0.232855425	4.71E-10	-0.109692325	-2.262239226	0.317636991	0.399570757	1.160825641	4.78E-10	0.422263562	-1.401915027	1.334352857	0.016890542	0.523606817	-0.895198752	1.958472986	-0.839345566	-0.139890928	-0.069945464	-0.55956371	-0.349727319	9	0.00751664
Solyc02g067210.2.1	0.533943566	0.735969171	-0.338997877	1.506638372	-0.99496382	9.14E-10	2.049775134	-1.009373701	-1.018785089	-0.188651714	1.785196684	-0.043910632	4.94E-10	-1.543317267	-1.75475426	0.150346163	0.278558312	0.951053188	-4.20E-10	0.783043982	-0.472927554	1.620358339	-0.931456844	-0.791904452	-0.207113472	1.485402936	-1.015409062	0.766121771	-0.377106571	0.146873086	-1.005882159	5	0.005233356
Solyc10g078630.1.1	1.681970816	1.083047908	-0.834145917	-2.359970438	1.954662339	4.20E-10	3.75339624	1.095907421	-0.666107517	-1.438759685	-2.211543401	0.838876546	4.45E-10	-0.586063395	-1.749155425	-0.604613768	0.148427037	-1.115785793	2.47E-11	-0.048224205	-1.018381733	-0.740383377	1.846703365	0.005673436	-0.045387487	0.503891895	-1.79575962	1.056189154	-0.310270443	-0.010315897	0.556264911	7	0.006277505
Solyc10g084840.1.1	0.89346396	1.229779902	0.721615566	1.930287676	-1.379328853	1.12E-11	2.908594863	2.144742214	0.000512031	-0.138019653	0.005538694	-1.523153815	6.37E-12	1.251278254	-1.229267871	-0.859635219	-1.924748982	-0.143824962	-4.81E-12	-0.670299932	-0.117686248	-0.639599172	0.189321355	-0.670299932	1.908563929	0.149878846	-1.391732141	-0.909978707	1.306087086	0.149878846	0.69586607	5	0.003656317
Solyc03g120940.2.1	-2.91845945	0.669269354	0.413884545	-0.652276357	1.370473622	-5.00E-12	3.382349751	-1.395392572	-0.233671682	1.30659954	-1.610406795	0.330753215	-4.62E-10	1.523066878	-0.902941036	0.892714995	-0.958130438	-1.039720407	-4.57E-10	0.288080576	-0.397352518	-0.740069065	-0.188742446	1.867556836	-0.829473382	0.215511458	-0.572945096	-1.550631223	0.120896672	0.341664507	1.445503683	8	0.005096359
Solyc12g096830.1.1	-0.779954246	-1.132442133	-2.596337794	-0.725558054	0.206986542	1.51E-11	3.033315293	-0.446938217	0.52947504	-1.806991037	0.320558954	1.354550596	3.46E-11	0.333016029	1.661917173	0.789346757	1.046117008	1.147564054	1.95E-11	-0.349137403	0.132106044	1.490911073	0.754891683	-0.943614603	-1.085156794	-0.364794861	2.017670693	-0.171098475	-0.345425223	-0.597230525	-0.539121609	4	0.004957725
Solyc03g097230.1.1	1.509258218	0.06158418	-1.03432855	-1.912861464	1.205565254	-4.68E-10	2.909280855	0.611098254	0.284463001	-2.453972035	-1.171301662	0.794018155	-4.33E-10	-0.898159964	0.222878821	-1.419643485	0.741559802	-0.411547099	3.45E-11	-0.790491927	-0.608522251	0.723965379	1.704253635	-0.667222146	-0.361982689	-0.638323247	-0.51737779	2.002319239	-0.114226265	-0.497220214	-0.235171723	7	0.002158085
