"","genotype","gene","Ambr","Aother","Bmbr","Bother","Cmbr","Cother","Ambr.1","Aother.1","Bmbr.1","Bother.1","Cmbr.1","Cother.1","PC1","PC2","PC3","PC4","PC5","PC6","ssom.unit.classif","ssom.distances"
"933","tf2","Solyc03g007490.2.1",2.00414163641472,1.33011992861995,15.1594285046435,2.0702093026348,1.02230943326802,4.92248622745288,-0.443641315959314,-0.567513342897679,1.97404350112871,-0.431499369141986,-0.624082900719332,0.0926934275896027,-1.1858704814632,-0.306143210772145,-1.46589575531512,-1.36905520870428,0.650311268118846,-6.93889390390723e-17,12,0.0365404413828615
"988","tf2","Solyc03g044220.1.1",15.7243412186709,13.3384803266944,46.8181334584704,9.82250193154263,13.1549412225302,14.84841381774,-0.233820280226014,-0.406704772765836,2.0193012284899,-0.661479953779524,-0.420004401839497,-0.297291819879029,-1.66122900103192,-0.185173762492956,-1.07875165147927,-1.33660646629548,0.611443306985245,-1.27675647831893e-15,12,0.0375447840024527
"1038","tf2","Solyc03g082990.2.1",2.94788537812224,3.6477389211179,8.27000332440273,5.4696714365924,5.00507172867377,4.00401108709945,-1.02758126593152,-0.657424915884856,1.78731589823881,0.306205113153323,0.0604757975885473,-0.468990627164298,-0.758336268409512,-0.762467655221034,-0.4207047186785,-1.64101678615127,1.41970225703281,-1.49880108324396e-15,12,0.088867736640288
"1040","tf2","Solyc03g083380.2.1",25.2074577475429,14.5306949253198,38.4712526411799,5.5686459591335,22.8668602905621,3.15608240944866,0.520336971370154,-0.283960047245857,1.519519107952,-0.959085025126885,0.34401615318063,-1.14082716013004,-2.48340162192128,-0.263201442321132,0.154950297263873,-0.605929445256908,0.498209255813326,-4.44089209850063e-15,12,0.0566655945979429
"1051","tf2","Solyc03g093850.1.1",5.75283554631735,5.8009162493234,51.4953817394075,4.60130147139705,4.15387494450122,8.1150323476549,-0.40352218774328,-0.400958227142528,2.03575342356327,-0.464929110145117,-0.488788661170142,-0.277555237362204,-1.44839893701308,-0.154948776495429,-1.11478487180771,-1.44178464230285,0.77584508509486,-1.0547118733939e-15,12,0.0645949041237672
"1064","tf2","Solyc03g097120.2.1",3.15553427647239,3.32012010325981,25.2611117772169,3.63930040959156,3.10840930663634,4.45048890756603,-0.450306056671804,-0.431778915989754,2.03808041140011,-0.395849343232642,-0.455610832683395,-0.304535262822517,-1.4072330719012,-0.201899276554205,-1.07433520029864,-1.46300821632639,0.852362971236705,-1.0547118733939e-15,12,0.0348643228898521
"1070","tf2","Solyc03g097530.2.1",0.346444486845815,1.10617558957903,2.24649612405264,1.15168341147482,0.228601213241792,1.21124714983518,-0.965950394431981,0.0794425676162382,1.64852807290769,0.142061508129338,-1.12810319876916,0.224021444547878,-0.212503413078231,0.53494810241253,-1.46210644737076,-1.62545820665996,0.810066756797911,9.95731275210687e-16,12,0.0499799419694865
"1075","tf2","Solyc03g098210.2.1",6.01265150626883,3.9080185234182,123.735180098314,8.98266804794805,7.21972452668566,5.67851890688179,-0.415246700106801,-0.459141007685359,2.03997894780921,-0.353303919272254,-0.390071938112815,-0.422215382631985,-1.47276754966029,-0.232602463063457,-0.967052857310214,-1.42772554624347,0.950459179412733,-1.22124532708767e-15,12,0.0390843326590185
"1100","tf2","Solyc03g112350.2.1",28.6027443785413,19.636328446953,203.318033553777,26.7282644929375,25.2616187984695,24.7656979305821,-0.358441039056636,-0.481504559638811,2.03951582012606,-0.384168162998121,-0.40429778714059,-0.411104271291898,-1.51359500905207,-0.237565762367743,-1.00282569146009,-1.37958952639939,0.927831003285577,-1.4432899320127e-15,12,0.0182860830932742
"1136","tf2","Solyc03g114680.2.1",18.6115635633242,10.4167896679743,302.60648391243,17.1313183555111,14.6948698871281,13.177266485442,-0.375748103445892,-0.445473357105948,2.04062336846806,-0.388342773404073,-0.409073301135175,-0.42198583337697,-1.50916064942843,-0.202946121106098,-0.985251259879398,-1.40466813692858,0.92051397223798,-1.33226762955019e-15,12,0.0344349643191757
"1146","tf2","Solyc03g115520.2.1",23.7141104055275,22.7819225877441,55.5269841454038,15.4731567589688,14.8721622883215,18.6008629344883,-0.0945161737510705,-0.155387694427495,1.98285274771593,-0.632647407307392,-0.671892124572003,-0.428409347657963,-1.69878075869131,0.270505103764262,-1.11440379719095,-1.24469419109548,0.653904511881501,-1.94289029309402e-15,12,0.0220912442533433
"1159","tf2","Solyc03g116840.1.1",22.1894199662764,16.637028038289,42.5155800760702,12.9891058638817,10.2310781894767,12.5881064687594,0.22184244407696,-0.240464834841994,1.91425391162189,-0.544200773520525,-0.773841671690969,-0.57758907564536,-1.83828945048022,0.365445983473919,-1.15211779965919,-0.90081638807349,0.823345970688205,-1.22124532708767e-15,12,0.0444104418554589
"1165","tf2","Solyc03g117490.2.1",2.98717433606279,3.65703462805121,48.7329570125255,5.05882827290241,4.68424719968183,6.38164468304862,-0.4940656414382,-0.457003813957125,2.03694317610062,-0.379445799471261,-0.400170507711793,-0.306257413522238,-1.38675849624526,-0.268379332332317,-1.03058908043772,-1.49293802069961,0.865863842999281,-9.71445146547012e-16,12,0.0312408860334116
"1179","tf2","Solyc03g118380.1.1",80.5193197323889,38.3577994387637,161.894211555157,40.5656017439338,50.8851816647639,35.8955929683254,0.25592047015319,-0.607299804851893,1.92200025116098,-0.562096982473736,-0.350812603847029,-0.657711330141516,-2.01011623610764,-0.225092239096353,-0.911478563606667,-0.820149126491721,0.904186925464809,-1.94289029309402e-15,12,0.0258465036912885
"1188","tf2","Solyc03g119050.2.1",7.10401642219373,2.86374972479127,40.6373146993563,2.93882539984642,10.3272225657434,4.71992609461661,-0.29674635309563,-0.587489017083012,2.00253366138039,-0.582341298006861,-0.0757405514251363,-0.460216441769755,-1.72632462362393,-0.545859671832487,-0.754682944578195,-1.34711898934409,0.763122981957552,-1.88737914186277e-15,12,0.039488920982435
"1214","tf2","Solyc03g121760.2.1",19.9657841496119,32.7517201383824,213.106520591207,14.6038052568459,11.6407073595016,21.08846302769,-0.407092543742278,-0.245580418879825,2.03266397995518,-0.474825137210513,-0.51225503190073,-0.392910848221838,-1.49018207669042,0.0266845823050363,-1.00795032462221,-1.48684094276634,0.785672390296057,-1.22124532708767e-15,12,0.012811141971681
"1229","tf2","Solyc04g005380.2.1",50.9476660460719,17.6415629775645,90.863557477518,12.9405134852822,42.4637117437469,26.7262774482595,0.37214607499719,-0.78799858268007,1.76252813516695,-0.951749275540461,0.0766262346971989,-0.471552586640809,-2.20256223363143,-0.726600044398398,-0.715118217485684,-0.693813653228758,0.419370024209107,-2.27595720048157e-15,12,0.0377341383259727
"1268","tf2","Solyc04g011560.2.1",7.4825019433321,3.4499129273401,31.1867824434859,4.50416798800148,20.0529357174808,6.94895501733559,-0.434319158028089,-0.800086460899085,1.71572655966227,-0.704462525867027,0.705854968136313,-0.482713383004385,-1.73007368074868,-1.28942087570156,-0.0601021209914647,-1.3288830894768,0.52303136498803,-2.88657986402541e-15,12,0.0661784976933753
"1286","tf2","Solyc04g014850.2.1",3.33203549266922,10.1201485350581,16.9303937914263,3.40638766671144,4.32714826177845,8.15031473540076,-0.8271179487965,0.45502959164145,1.74135749318135,-0.81307421433316,-0.639159766396699,0.0829648447035613,-0.998653033154576,0.52669643480551,-0.962839472915855,-1.89671897592893,-0.0471326642260118,-1.54737334057131e-15,12,0.0437311819668817
"1325","tf2","Solyc04g049360.2.1",7.45958807456478,5.03405921968527,25.3482886384278,8.29118518471384,6.52011714999198,8.42274344153005,-0.360866832773805,-0.682696200410836,2.01268117871841,-0.250527031394139,-0.485519785452721,-0.233071328686906,-1.33778506974405,-0.395868651888743,-1.22632600144386,-1.27566352177391,1.00372992331679,-6.66133814775094e-16,12,0.0490739596374417
"1327","tf2","Solyc04g049550.2.1",2.97198360860421,1.30493263334701,16.8157432140723,3.73364219325948,3.00250586369586,3.70973866927915,-0.398586615041597,-0.689451766105182,2.01685675693519,-0.265693294697597,-0.3932611268173,-0.26986395427351,-1.36304183760069,-0.463576179089149,-1.13079993619589,-1.31865313106964,1.00135926598985,-7.21644966006352e-16,12,0.048568170942554
"1384","tf2","Solyc04g071880.2.1",23.6587873377039,21.1262554381821,47.7884947463966,33.8382801014095,15.334934150972,27.5822618811229,-0.399547458251994,-0.621316009890194,1.71344083796245,0.491849553191293,-1.12844997103736,-0.0559769519741965,-0.535265165707883,0.104963136469885,-1.64743549109822,-0.948880965767031,1.48363361337731,1.36002320516582e-15,12,0.049218569731193
"1396","tf2","Solyc04g072800.2.1",7.91201650482933,6.01438062838863,86.2614748486458,5.68193969856139,6.39632817055739,7.13239370604125,-0.368622143115144,-0.426974314320265,2.04061825113902,-0.437196849788583,-0.415229453966017,-0.392595489949009,-1.52382897989536,-0.191707584248048,-1.00418136542251,-1.41221581988376,0.859864024171176,-1.38777878078145e-15,12,0.037560406075273
"1399","tf2","Solyc04g072930.1.1",26.3321717635439,39.8230695107497,65.4647106306175,26.3629634644883,31.5125495310151,74.5213070653157,-0.844550206127235,-0.199765915865618,1.02575129436165,-0.843078546834324,-0.596959106952401,1.45860248141792,-0.0129884401194625,-0.415328073366915,-1.66610763972983,-1.30659531897758,-0.882386170518094,1.55431223447522e-15,12,0.0809787622499464
