GeneID	GOID
Solyc01g007980.2.1	GO:0019199
Solyc01g007980.2.1	GO:0004674
Solyc01g007990.2.1	GO:0004672
Solyc01g008000.2.1	GO:0042802
Solyc01g008020.2.1	GO:0010174
Solyc01g008060.2.1	GO:0003676
Solyc01g008060.2.1	GO:0004523
Solyc01g008080.2.1	GO:0003735
Solyc01g008090.2.1	GO:0003735
Solyc01g008100.2.1	GO:0016757
Solyc01g008110.2.1	GO:0008398
Solyc01g008120.2.1	GO:0004402
Solyc01g008130.2.1	GO:0023034
Solyc01g008130.2.1	GO:0045454
Solyc01g008140.2.1	GO:0001653
Solyc01g008160.2.1	GO:0005488
Solyc01g008170.2.1	GO:0008270
Solyc01g008180.2.1	GO:0003677
Solyc01g008230.2.1	GO:0003700
Solyc01g008240.2.1	GO:0016020
Solyc01g008240.2.1	GO:0016021
Solyc01g008250.2.1	GO:0045454
Solyc01g008270.2.1	GO:0015631
Solyc01g008270.2.1	GO:0003714
Solyc01g008280.2.1	GO:0008601
Solyc01g008290.2.1	GO:0016020
Solyc01g008290.2.1	GO:0008152
Solyc01g008290.2.1	GO:0055114
Solyc01g008300.1.1	GO:0047205
Solyc01g008300.1.1	GO:0047172
Solyc01g008310.2.1	GO:0005515
Solyc01g008310.2.1	GO:0004826
Solyc01g008320.2.1	GO:0008970
Solyc01g008330.2.1	GO:0008152
Solyc01g008330.2.1	GO:0005524
Solyc01g008330.2.1	GO:0016874
Solyc01g008340.2.1	GO:0005840
Solyc01g008360.2.1	GO:0005515
Solyc01g008370.2.1	GO:0005515
Solyc01g008370.2.1	GO:0004175
Solyc01g008390.1.1	GO:0016301
Solyc01g008410.1.1	GO:0004675
Solyc01g008420.2.1	GO:0016020
Solyc01g008440.2.1	GO:0004683
Solyc01g008460.2.1	GO:0009055
Solyc01g008470.2.1	GO:0016021
Solyc01g008490.2.1	GO:0003700
Solyc01g008500.2.1	GO:0005515
Solyc01g008500.2.1	GO:0004674
Solyc01g008530.2.1	GO:0044237
Solyc01g008530.2.1	GO:0008152
Solyc01g008540.2.1	GO:0044237
Solyc01g008540.2.1	GO:0008152
Solyc01g008550.2.1	GO:0044237
Solyc01g008550.2.1	GO:0008152
Solyc01g008560.2.1	GO:0042736
Solyc01g008560.2.1	GO:0005516
Solyc01g008560.2.1	GO:0003951
Solyc01g008570.1.1	GO:0006468
Solyc01g008580.1.1	GO:0016020
Solyc01g008590.1.1	GO:0016020
Solyc01g008600.2.1	GO:0003676
Solyc01g008600.2.1	GO:0008270
Solyc01g008600.2.1	GO:0000166
Solyc01g008610.2.1	GO:0005975
Solyc01g008620.2.1	GO:0005515
Solyc01g008620.2.1	GO:0008810
Solyc01g008640.2.1	GO:0019825
Solyc01g008650.2.1	GO:0019825
Solyc01g008670.2.1	GO:0019825
Solyc01g008690.2.1	GO:0005515
Solyc01g008690.2.1	GO:0005458
Solyc01g008710.2.1	GO:0005975
Solyc01g008720.1.1	GO:0005975
Solyc01g008730.2.1	GO:0003700
Solyc01g008740.1.1	GO:0004683
Solyc01g008750.1.1	GO:0008270
Solyc01g008770.2.1	GO:0035091
Solyc01g008770.2.1	GO:0005100
Solyc01g008790.2.1	GO:0016788
Solyc01g008800.1.1	GO:0004872
Solyc01g008810.2.1	GO:0008270
Solyc01g008820.2.1	GO:0005515
Solyc01g008820.2.1	GO:0042500
Solyc01g008830.1.1	GO:0005576
Solyc01g008830.1.1	GO:0055114
Solyc01g008840.2.1	GO:0003714
Solyc01g008850.2.1	GO:0006468
Solyc01g008850.2.1	GO:0007165
Solyc01g008860.1.1	GO:0005515
Solyc01g008860.1.1	GO:0004674
Solyc01g008870.1.1	GO:0005515
Solyc01g008870.1.1	GO:0004674
Solyc01g008880.1.1	GO:0003677
Solyc01g008890.2.1	GO:0003677
Solyc01g008890.2.1	GO:0006355
Solyc01g008900.2.1	GO:0008152
Solyc01g008910.2.1	GO:0003700
Solyc01g008920.2.1	GO:0008152
Solyc01g008930.2.1	GO:0050619
Solyc01g008950.2.1	GO:0005509
Solyc01g008960.2.1	GO:0019899
Solyc01g008970.2.1	GO:0003676
Solyc01g008970.2.1	GO:0000166
Solyc01g008980.2.1	GO:0006355
Solyc01g008990.2.1	GO:0005515
Solyc01g009000.2.1	GO:0005515
Solyc01g009010.2.1	GO:0016114
Solyc01g009010.2.1	GO:0016310
Solyc01g009020.2.1	GO:0004869
Solyc01g009020.2.1	GO:0050897
Solyc01g009040.2.1	GO:0016538
Solyc01g009050.2.1	GO:0032324
Solyc01g009050.2.1	GO:0006777
Solyc01g009060.2.1	GO:0042802
Solyc01g009070.2.1	GO:0003700
Solyc01g009090.2.1	GO:0005515
Solyc01g009090.2.1	GO:0003700
Solyc01g009100.2.1	GO:0003735
Solyc01g009100.2.1	GO:0030627
Solyc01g009110.2.1	GO:0005634
Solyc01g009120.2.1	GO:0005634
Solyc01g009170.2.1	GO:0005515
Solyc01g009170.2.1	GO:0003700
Solyc01g009180.2.1	GO:0008705
Solyc01g009190.1.1	GO:0005515
Solyc01g009190.1.1	GO:0003725
Solyc01g009230.2.1	GO:0009055
Solyc01g009230.2.1	GO:0051536
Solyc01g009230.2.1	GO:0006468
Solyc01g009230.2.1	GO:0050660
Solyc01g009230.2.1	GO:0055114
Solyc01g009240.2.1	GO:0005975
Solyc01g009280.2.1	GO:0004722
Solyc01g009280.2.1	GO:0005515
Solyc01g009290.2.1	GO:0005515
Solyc01g009290.2.1	GO:0051736
Solyc01g009300.2.1	GO:0005515
Solyc01g009300.2.1	GO:0016301
Solyc01g009310.2.1	GO:0047598
Solyc01g009310.2.1	GO:0009918
Solyc01g009320.1.1	GO:0004842
Solyc01g009330.1.1	GO:0004842
Solyc01g009340.2.1	GO:0005516
Solyc01g009350.2.1	GO:0000175
Solyc01g009360.1.1	GO:0000175
Solyc01g009370.1.1	GO:0046409
Solyc01g009380.2.1	GO:0005515
Solyc01g009400.2.1	GO:0055114
Solyc01g009410.2.1	GO:0004601
Solyc01g009420.2.1	GO:0044237
Solyc01g009420.2.1	GO:0008152
Solyc01g009440.1.1	GO:0016563
Solyc01g009450.2.1	GO:0004677
Solyc01g009450.2.1	GO:0004222
Solyc01g009470.1.1	GO:0005634
Solyc01g009470.1.1	GO:0006471
Solyc01g009470.1.1	GO:0003950
Solyc01g009470.1.1	GO:0005622
Solyc01g009480.2.1	GO:0016787
Solyc01g009500.2.1	GO:0016787
Solyc01g009510.1.1	GO:0006355
Solyc01g009520.2.1	GO:0032183
Solyc01g009520.2.1	GO:0003735
Solyc01g009560.1.1	GO:0008429
Solyc01g009580.1.1	GO:0008429
Solyc01g009590.2.1	GO:0008289
Solyc01g009590.2.1	GO:0005548
Solyc01g009620.2.1	GO:0042826
Solyc01g009620.2.1	GO:0042802
Solyc01g009630.2.1	GO:0042826
Solyc01g009630.2.1	GO:0042802
Solyc01g009640.1.1	GO:0005975
Solyc01g009650.1.1	GO:0003677
Solyc01g009650.1.1	GO:0045449
Solyc01g009670.2.1	GO:0006396
Solyc01g009680.2.1	GO:0046872
Solyc01g009680.2.1	GO:0055114
Solyc01g009690.1.1	GO:0016301
Solyc01g009700.1.1	GO:0004675
Solyc01g009770.2.1	GO:0005515
Solyc01g009800.1.1	GO:0008270
Solyc01g009810.2.1	GO:0004675
Solyc01g009830.2.1	GO:0005463
Solyc01g009860.2.1	GO:0003700
Solyc01g009870.2.1	GO:0006629
Solyc01g009870.2.1	GO:0006071
Solyc01g009880.2.1	GO:0005515
Solyc01g009890.1.1	GO:0045454
Solyc01g009900.2.1	GO:0045454
Solyc01g009910.1.1	GO:0045454
Solyc01g009920.1.1	GO:0005524
Solyc01g009930.1.1	GO:0004675
Solyc01g009940.1.1	GO:0016787
Solyc01g009960.2.1	GO:0004768
Solyc01g009970.2.1	GO:0008152
Solyc01g009990.2.1	GO:0006457
Solyc01g010000.2.1	GO:0008152
Solyc01g010020.2.1	GO:0005509
Solyc01g010030.2.1	GO:0006468
Solyc01g010050.2.1	GO:0004014
Solyc01g010080.2.1	GO:0005242
Solyc01g010080.2.1	GO:0030551
Solyc01g010100.1.1	GO:0006508
Solyc01g010130.2.1	GO:0003700
Solyc01g010150.2.1	GO:0008152
Solyc01g010160.2.1	GO:0005975
Solyc01g010240.2.1	GO:0005515
Solyc01g010240.2.1	GO:0003700
Solyc01g010250.2.1	GO:0006098
Solyc01g010250.2.1	GO:0005975
Solyc01g010260.2.1	GO:0019825
Solyc01g010290.2.1	GO:0005274
Solyc01g010290.2.1	GO:0015505
Solyc01g010300.1.1	GO:0005634
Solyc01g010350.2.1	GO:0008524
Solyc01g010360.2.1	GO:0050815
Solyc01g010390.2.1	GO:0005975
Solyc01g010410.2.1	GO:0003700
Solyc01g010480.2.1	GO:0005515
Solyc01g010490.2.1	GO:0019825
Solyc01g010510.2.1	GO:0004519
Solyc01g010530.1.1	GO:0016020
Solyc01g010530.1.1	GO:0016021
Solyc01g010540.2.1	GO:0003735
Solyc01g010580.2.1	GO:0003735
Solyc01g010590.2.1	GO:0006457
Solyc01g010600.2.1	GO:0043565
Solyc01g010610.1.1	GO:0003677
Solyc01g010640.2.1	GO:0055114
Solyc01g010650.2.1	GO:0005459
Solyc01g010660.2.1	GO:0005515
Solyc01g010660.2.1	GO:0016301
Solyc01g010710.2.1	GO:0042802
Solyc01g010710.2.1	GO:0004185
Solyc01g010720.2.1	GO:0042802
Solyc01g010720.2.1	GO:0004185
Solyc01g010730.1.1	GO:0006508
Solyc01g010740.2.1	GO:0016829
Solyc01g010760.2.1	GO:0005515
Solyc01g010760.2.1	GO:0008308
Solyc01g010770.2.1	GO:0005515
Solyc01g010780.2.1	GO:0005515
Solyc01g010780.2.1	GO:0004674
Solyc01g010790.1.1	GO:0005515
Solyc01g010810.2.1	GO:0005085
Solyc01g010810.2.1	GO:0008536
Solyc01g010820.2.1	GO:0030332
Solyc01g010830.2.1	GO:0005515
Solyc01g010860.2.1	GO:0000170
Solyc01g010880.2.1	GO:0005515
Solyc01g010890.2.1	GO:0005199
Solyc01g010900.2.1	GO:0019825
Solyc01g010900.2.1	GO:0018685
Solyc01g010910.1.1	GO:0003677
Solyc01g010910.1.1	GO:0045449
Solyc01g010940.2.1	GO:0016021
Solyc01g010950.2.1	GO:0004708
Solyc01g010960.1.1	GO:0005840
Solyc01g010970.2.1	GO:0019899
Solyc01g011000.2.1	GO:0003743
Solyc01g011000.2.1	GO:0047485
Solyc01g011030.2.1	GO:0004842
Solyc01g011040.2.1	GO:0004675
Solyc01g011050.2.1	GO:0004675
Solyc01g011090.2.1	GO:0016020
Solyc01g011100.2.1	GO:0004012
Solyc01g011130.1.1	GO:0006508
Solyc01g011150.1.1	GO:0008270
Solyc01g011200.2.1	GO:0006508
Solyc01g011220.1.1	GO:0006508
Solyc01g011260.1.1	GO:0006508
Solyc01g011300.1.1	GO:0006508
Solyc01g011310.1.1	GO:0006508
Solyc01g011320.1.1	GO:0006508
Solyc01g011330.1.1	GO:0006508
Solyc01g011340.2.1	GO:0017018
Solyc01g011410.1.1	GO:0055114
Solyc01g011470.1.1	GO:0009607
Solyc01g011480.1.1	GO:0016020
Solyc01g011510.2.1	GO:0055114
Solyc01g011520.1.1	GO:0006396
Solyc01g011540.1.1	GO:0006396
Solyc01g012540.1.1	GO:0006396
Solyc01g012550.1.1	GO:0006396
Solyc01g012580.1.1	GO:0006396
Solyc01g012610.1.1	GO:0006396
Solyc01g012620.1.1	GO:0006508
Solyc01g012630.1.1	GO:0006396
Solyc01g012640.1.1	GO:0006396
Solyc01g012650.1.1	GO:0006396
Solyc01g012670.1.1	GO:0006396
Solyc01g012690.1.1	GO:0004675
Solyc01g012700.2.1	GO:0008152
Solyc01g012700.2.1	GO:0055114
Solyc01g012740.1.1	GO:0006396
Solyc01g012750.1.1	GO:0055114
Solyc01g012760.1.1	GO:0004028
Solyc01g013780.1.1	GO:0006396
Solyc01g013830.1.1	GO:0006396
Solyc01g013840.1.1	GO:0006396
Solyc01g013850.1.1	GO:0006396
Solyc01g013860.1.1	GO:0006396
Solyc01g013880.1.1	GO:0004675
Solyc01g013890.1.1	GO:0055114
Solyc01g013900.2.1	GO:0055114
Solyc01g013920.1.1	GO:0006396
Solyc01g013950.1.1	GO:0006396
Solyc01g014020.1.1	GO:0004675
Solyc01g014060.1.1	GO:0009055
Solyc01g014070.1.1	GO:0009055
Solyc01g014070.1.1	GO:0055114
Solyc01g014130.1.1	GO:0004675
Solyc01g014150.1.1	GO:0005515
Solyc01g014160.1.1	GO:0004675
Solyc01g014180.2.1	GO:0005515
Solyc01g014210.1.1	GO:0005471
Solyc01g014230.2.1	GO:0005488
Solyc01g014230.2.1	GO:0000151
Solyc01g014310.1.1	GO:0004675
Solyc01g014320.2.1	GO:0019010
Solyc01g014330.2.1	GO:0008168
Solyc01g014410.1.1	GO:0006396
Solyc01g014420.1.1	GO:0006396
Solyc01g014430.1.1	GO:0006396
Solyc01g014440.1.1	GO:0006396
Solyc01g014450.1.1	GO:0006396
Solyc01g014460.1.1	GO:0006396
Solyc01g014480.2.1	GO:0003700
Solyc01g014490.2.1	GO:0042802
Solyc01g014510.1.1	GO:0005529
Solyc01g014520.1.1	GO:0005515
Solyc01g014520.1.1	GO:0004674
Solyc01g014540.1.1	GO:0005529
Solyc01g014550.1.1	GO:0005515
Solyc01g014550.1.1	GO:0004674
Solyc01g014560.2.1	GO:0005529
Solyc01g014640.1.1	GO:0005529
Solyc01g014690.2.1	GO:0006468
Solyc01g014700.2.1	GO:0005529
Solyc01g014720.1.1	GO:0003677
Solyc01g014790.1.1	GO:0006396
Solyc01g014800.1.1	GO:0006396
Solyc01g014840.2.1	GO:0030275
Solyc01g014840.2.1	GO:0000166
Solyc01g014850.2.1	GO:0003700
Solyc01g014910.1.1	GO:0005634
Solyc01g014910.1.1	GO:0045449
Solyc01g014930.1.1	GO:0004675
Solyc01g014940.1.1	GO:0004675
Solyc01g015000.2.1	GO:0006808
Solyc01g015000.2.1	GO:0008152
Solyc01g015080.2.1	GO:0055114
Solyc01g015090.1.1	GO:0008270
Solyc01g015100.1.1	GO:0003676
Solyc01g015100.1.1	GO:0015074
Solyc01g015140.1.1	GO:0016020
Solyc01g015210.1.1	GO:0006355
Solyc01g015220.1.1	GO:0005634
Solyc01g015290.1.1	GO:0006355
Solyc01g016370.1.1	GO:0004675
Solyc01g016410.2.1	GO:0008270
Solyc01g016470.2.1	GO:0005840
Solyc01g016640.1.1	GO:0016491
Solyc01g016680.1.1	GO:0016491
Solyc01g016710.1.1	GO:0006278
Solyc01g016770.1.1	GO:0003677
Solyc01g016770.1.1	GO:0045449
Solyc01g016900.1.1	GO:0016192
Solyc01g016920.1.1	GO:0003676
Solyc01g016930.1.1	GO:0003676
Solyc01g016950.1.1	GO:0003676
Solyc01g016950.1.1	GO:0015074
Solyc01g016960.1.1	GO:0006915
Solyc01g017060.1.1	GO:0009507
Solyc01g017070.1.1	GO:0009507
Solyc01g017090.2.1	GO:0055114
Solyc01g017100.1.1	GO:0055114
Solyc01g017110.1.1	GO:0009507
Solyc01g017110.1.1	GO:0055114
Solyc01g017120.1.1	GO:0009507
Solyc01g017170.1.1	GO:0055114
Solyc01g017180.1.1	GO:0055114
Solyc01g017190.1.1	GO:0005840
Solyc01g017210.1.1	GO:0055114
Solyc01g017220.1.1	GO:0045261
Solyc01g017230.1.1	GO:0055114
Solyc01g017260.1.1	GO:0055114
Solyc01g017300.1.1	GO:0006350
Solyc01g017300.1.1	GO:0016021
Solyc01g017310.1.1	GO:0016021
Solyc01g017320.1.1	GO:0016021
Solyc01g017330.1.1	GO:0016021
Solyc01g017340.1.1	GO:0005840
Solyc01g017340.1.1	GO:0016020
Solyc01g017360.1.1	GO:0006350
Solyc01g017370.1.1	GO:0006350
Solyc01g017380.1.1	GO:0006350
Solyc01g017390.1.1	GO:0006350
Solyc01g017400.1.1	GO:0005840
Solyc01g017410.1.1	GO:0009507
Solyc01g017420.1.1	GO:0006350
Solyc01g017420.1.1	GO:0055114
Solyc01g017430.1.1	GO:0016020
Solyc01g017430.1.1	GO:0042651
Solyc01g017440.1.1	GO:0006350
Solyc01g017450.1.1	GO:0005840
Solyc01g017460.1.1	GO:0006350
Solyc01g017470.1.1	GO:0006350
Solyc01g017530.1.1	GO:0005840
Solyc01g017530.1.1	GO:0015935
Solyc01g017610.1.1	GO:0016846
Solyc01g017610.1.1	GO:0030170
Solyc01g017630.1.1	GO:0003723
Solyc01g017690.1.1	GO:0006915
Solyc01g017740.1.1	GO:0016020
Solyc01g017780.1.1	GO:0003676
Solyc01g017780.1.1	GO:0015074
Solyc01g017890.1.1	GO:0016812
Solyc01g017900.1.1	GO:0016740
Solyc01g017960.1.1	GO:0016740
Solyc01g017990.1.1	GO:0016812
Solyc01g018020.1.1	GO:0004802
Solyc01g018020.1.1	GO:0008152
Solyc01g018060.1.1	GO:0005840
Solyc01g018090.1.1	GO:0016021
Solyc01g020130.2.1	GO:0016020
Solyc01g020140.2.1	GO:0016020
Solyc01g020150.2.1	GO:0016020
Solyc01g020170.1.1	GO:0005634
Solyc01g020170.1.1	GO:0045449
Solyc01g020190.2.1	GO:0008270
Solyc01g020220.1.1	GO:0005515
Solyc01g020220.1.1	GO:0003689
Solyc01g020270.1.1	GO:0006508
Solyc01g020340.1.1	GO:0008116
Solyc01g020440.2.1	GO:0005515
Solyc01g020440.2.1	GO:0003689
Solyc01g020460.1.1	GO:0005840
Solyc01g020470.1.1	GO:0055114
Solyc01g020510.1.1	GO:0009507
Solyc01g020520.2.1	GO:0006508
Solyc01g020570.1.1	GO:0016020
Solyc01g020580.1.1	GO:0005576
Solyc01g021660.1.1	GO:0006508
Solyc01g021730.2.1	GO:0045449
Solyc01g021740.1.1	GO:0016020
Solyc01g022750.2.1	GO:0008137
Solyc01g022780.1.1	GO:0006306
Solyc01g028800.1.1	GO:0005488
Solyc01g028800.1.1	GO:0003723
Solyc01g028810.2.1	GO:0044267
Solyc01g028810.2.1	GO:0005737
Solyc01g028830.2.1	GO:0005515
Solyc01g028830.2.1	GO:0004674
Solyc01g028860.2.1	GO:0005515
Solyc01g028870.2.1	GO:0006355
Solyc01g028900.2.1	GO:0008152
Solyc01g028930.2.1	GO:0003713
Solyc01g028970.1.1	GO:0008270
Solyc01g028980.1.1	GO:0005488
Solyc01g034000.1.1	GO:0008270
Solyc01g034020.2.1	GO:0017018
Solyc01g034080.1.1	GO:0016020
Solyc01g034120.2.1	GO:0008270
Solyc01g034150.2.1	GO:0003887
Solyc01g034180.1.1	GO:0016020
Solyc01g034190.1.1	GO:0006355
Solyc01g034220.1.1	GO:0016020
Solyc01g034220.1.1	GO:0016740
Solyc01g044250.1.1	GO:0016020
Solyc01g044270.2.1	GO:0006457
Solyc01g044270.2.1	GO:0031072
Solyc01g044290.1.1	GO:0006508
Solyc01g044320.1.1	GO:0006508
Solyc01g044350.2.1	GO:0005622
Solyc01g044360.2.1	GO:0008565
Solyc01g044370.1.1	GO:0005515
Solyc01g044420.2.1	GO:0005516
Solyc01g044430.1.1	GO:0006508
Solyc01g044490.2.1	GO:0005737
Solyc01g044520.1.1	GO:0005515
Solyc01g044560.1.1	GO:0016491
Solyc01g047580.1.1	GO:0048500
Solyc01g048590.1.1	GO:0030077
Solyc01g049650.2.1	GO:0006096
Solyc01g049650.2.1	GO:0003824
Solyc01g049680.2.1	GO:0003676
Solyc01g049690.2.1	GO:0003691
Solyc01g049700.2.1	GO:0005634
Solyc01g049810.2.1	GO:0004519
Solyc01g049810.2.1	GO:0034046
Solyc01g049830.2.1	GO:0007018
Solyc01g049840.1.1	GO:0007018
Solyc01g049850.1.1	GO:0006508
Solyc01g049860.1.1	GO:0008270
Solyc01g050010.2.1	GO:0046983
Solyc01g050020.1.1	GO:0016020
Solyc01g050040.2.1	GO:0008270
Solyc01g055200.1.1	GO:0004521
Solyc01g056310.2.1	GO:0055114
Solyc01g056420.1.1	GO:0003676
Solyc01g056430.1.1	GO:0008152
Solyc01g056450.1.1	GO:0006807
Solyc01g056450.1.1	GO:0003824
Solyc01g056460.1.1	GO:0009507
Solyc01g056470.1.1	GO:0016020
Solyc01g056490.1.1	GO:0006508
Solyc01g056510.1.1	GO:0046983
Solyc01g056520.2.1	GO:0005049
Solyc01g056520.2.1	GO:0008536
Solyc01g056530.1.1	GO:0055085
Solyc01g056550.1.1	GO:0006508
Solyc01g056570.2.1	GO:0005086
Solyc01g056580.2.1	GO:0016491
Solyc01g056580.2.1	GO:0055114
Solyc01g056600.2.1	GO:0005622
Solyc01g056620.2.1	GO:0005622
Solyc01g056670.1.1	GO:0055114
Solyc01g056690.2.1	GO:0006468
Solyc01g056690.2.1	GO:0003824
Solyc01g056720.2.1	GO:0015250
Solyc01g056760.2.1	GO:0003697
Solyc01g056760.2.1	GO:0003727
Solyc01g056780.2.1	GO:0005840
Solyc01g056790.2.1	GO:0016020
Solyc01g056800.1.1	GO:0016020
Solyc01g056810.2.1	GO:0008565
Solyc01g056850.2.1	GO:0006221
Solyc01g056850.2.1	GO:0003824
Solyc01g056940.2.1	GO:0005515
Solyc01g057000.2.1	GO:0006950
Solyc01g057080.1.1	GO:0003677
Solyc01g057210.2.1	GO:0004740
Solyc01g057220.2.1	GO:0005618
Solyc01g057220.2.1	GO:0030599
Solyc01g057240.1.1	GO:0005840
Solyc01g057250.1.1	GO:0005840
Solyc01g057270.2.1	GO:0016563
Solyc01g057280.1.1	GO:0003713
Solyc01g057280.1.1	GO:0043425
Solyc01g057300.1.1	GO:0003700
Solyc01g057320.1.1	GO:0003677
Solyc01g057320.1.1	GO:0003774
Solyc01g057330.1.1	GO:0055085
Solyc01g057360.1.1	GO:0003950
Solyc01g057370.1.1	GO:0003950
Solyc01g057430.2.1	GO:0009317
Solyc01g057520.2.1	GO:0005488
Solyc01g057570.2.1	GO:0005515
Solyc01g057570.2.1	GO:0010302
Solyc01g057700.1.1	GO:0005509
Solyc01g057760.2.1	GO:0008026
Solyc01g057760.2.1	GO:0005515
Solyc01g057760.2.1	GO:0005524
Solyc01g057770.2.1	GO:0005452
Solyc01g057780.2.1	GO:0005515
Solyc01g057830.2.1	GO:0005840
Solyc01g057830.2.1	GO:0003723
Solyc01g057840.2.1	GO:0008270
Solyc01g057880.1.1	GO:0006508
Solyc01g057900.2.1	GO:0004842
Solyc01g057910.2.1	GO:0003700
Solyc01g058010.2.1	GO:0004564
Solyc01g058030.1.1	GO:0045543
Solyc01g058130.1.1	GO:0005622
Solyc01g058140.2.1	GO:0008422
Solyc01g058140.2.1	GO:0080079
Solyc01g058160.2.1	GO:0003723
Solyc01g058170.2.1	GO:0003723
Solyc01g058190.2.1	GO:0005840
Solyc01g058210.1.1	GO:0051015
Solyc01g058250.1.1	GO:0016707
Solyc01g058260.2.1	GO:0005515
Solyc01g058270.2.1	GO:0016413
Solyc01g058360.1.1	GO:0055085
Solyc01g058380.1.1	GO:0030117
Solyc01g058380.1.1	GO:0005488
Solyc01g058390.2.1	GO:0004335
Solyc01g058430.1.1	GO:0008270
Solyc01g058450.2.1	GO:0003723
Solyc01g058520.2.1	GO:0055114
Solyc01g058530.2.1	GO:0005840
Solyc01g058540.2.1	GO:0045449
Solyc01g058670.2.1	GO:0003713
Solyc01g058670.2.1	GO:0005504
Solyc01g058720.2.1	GO:0005509
Solyc01g059760.1.1	GO:0006508
Solyc01g059830.2.1	GO:0008152
Solyc01g059840.1.1	GO:0016298
Solyc01g059840.1.1	GO:0004091
Solyc01g059850.2.1	GO:0006508
Solyc01g059860.2.1	GO:0000160
Solyc01g059860.2.1	GO:0006468
Solyc01g059860.2.1	GO:0006355
Solyc01g059860.2.1	GO:0007165
Solyc01g059870.2.1	GO:0042802
Solyc01g059870.2.1	GO:0009883
Solyc01g059880.2.1	GO:0005515
Solyc01g059880.2.1	GO:0003878
Solyc01g059910.2.1	GO:0004672
Solyc01g059930.2.1	GO:0006950
Solyc01g059940.2.1	GO:0030599
Solyc01g059960.1.1	GO:0003700
Solyc01g059960.1.1	GO:0042803
Solyc01g059970.1.1	GO:0008270
Solyc01g059980.2.1	GO:0005975
Solyc01g060010.1.1	GO:0008810
Solyc01g060020.2.1	GO:0005975
Solyc01g060040.2.1	GO:0000166
Solyc01g060070.2.1	GO:0015450
Solyc01g060080.2.1	GO:0005515
Solyc01g060110.1.1	GO:0008270
Solyc01g060130.2.1	GO:0005525
Solyc01g060130.2.1	GO:0005622
Solyc01g060140.2.1	GO:0016563
Solyc01g060170.2.1	GO:0005634
Solyc01g060180.2.1	GO:0008152
Solyc01g060190.1.1	GO:0008270
Solyc01g060200.1.1	GO:0003676
Solyc01g060200.1.1	GO:0005622
Solyc01g060260.2.1	GO:0008083
Solyc01g060280.2.1	GO:0005515
Solyc01g060300.1.1	GO:0005634
Solyc01g060310.1.1	GO:0005515
Solyc01g060310.1.1	GO:0003677
Solyc01g060370.1.1	GO:0006355
Solyc01g060380.1.1	GO:0008152
Solyc01g060400.1.1	GO:0005524
Solyc01g060420.2.1	GO:0003700
Solyc01g060430.1.1	GO:0016021
Solyc01g060460.1.1	GO:0005524
Solyc01g060470.2.1	GO:0008320
Solyc01g060490.2.1	GO:0006355
Solyc01g065490.2.1	GO:0055114
Solyc01g065540.2.1	GO:0005515
Solyc01g065540.2.1	GO:0003700
Solyc01g065550.2.1	GO:0005515
Solyc01g065570.2.1	GO:0006457
Solyc01g065570.2.1	GO:0031072
Solyc01g065580.2.1	GO:0005488
Solyc01g065580.2.1	GO:0003723
Solyc01g065600.1.1	GO:0055114
Solyc01g065610.1.1	GO:0055114
Solyc01g065690.2.1	GO:0030001
Solyc01g065700.2.1	GO:0004722
Solyc01g065720.2.1	GO:0004630
Solyc01g065770.1.1	GO:0055114
Solyc01g065810.1.1	GO:0055114
Solyc01g065820.1.1	GO:0009415
Solyc01g065900.1.1	GO:0003700
Solyc01g065980.2.1	GO:0003700
Solyc01g066010.1.1	GO:0003676
Solyc01g066020.1.1	GO:0030275
Solyc01g066020.1.1	GO:0000166
Solyc01g066030.1.1	GO:0008270
Solyc01g066050.2.1	GO:0005488
Solyc01g066060.2.1	GO:0050897
Solyc01g066070.2.1	GO:0005975
Solyc01g066080.1.1	GO:0008152
Solyc01g066090.1.1	GO:0008152
Solyc01g066100.1.1	GO:0010294
Solyc01g066110.1.1	GO:0010294
Solyc01g066120.1.1	GO:0008152
Solyc01g066140.1.1	GO:0010294
Solyc01g066170.1.1	GO:0006508
Solyc01g066310.2.1	GO:0003995
Solyc01g066360.2.1	GO:0005618
Solyc01g066360.2.1	GO:0030599
Solyc01g066370.2.1	GO:0005618
Solyc01g066400.1.1	GO:0005618
Solyc01g066410.1.1	GO:0005618
Solyc01g066420.2.1	GO:0005618
Solyc01g066420.2.1	GO:0030599
Solyc01g066430.2.1	GO:0008270
Solyc01g066450.2.1	GO:0003824
Solyc01g066460.2.1	GO:0004301
Solyc01g066470.2.1	GO:0004301
Solyc01g066480.2.1	GO:0008152
Solyc01g066500.1.1	GO:0005634
Solyc01g066520.2.1	GO:0046949
Solyc01g066520.2.1	GO:0008152
Solyc01g066560.2.1	GO:0015299
Solyc01g066560.2.1	GO:0015559
Solyc01g066590.2.1	GO:0008092
Solyc01g066590.2.1	GO:0042803
Solyc01g066620.2.1	GO:0006631
Solyc01g066620.2.1	GO:0050662
Solyc01g066620.2.1	GO:0008152
Solyc01g066620.2.1	GO:0016491
Solyc01g066690.2.1	GO:0003743
Solyc01g066700.2.1	GO:0044237
Solyc01g066700.2.1	GO:0008152
Solyc01g066700.2.1	GO:0005975
Solyc01g066730.2.1	GO:0005634
Solyc01g066740.2.1	GO:0000166
Solyc01g066770.2.1	GO:0030544
Solyc01g066800.1.1	GO:0005515
Solyc01g066810.2.1	GO:0006950
