"gene" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PI1" "PI2" "PI3" "PI4" "PI5" "PI6" "PI7" "PI8" "PI9" "PI10" "PI11" "PI12" "salinas1" "salinas2" "salinas3" "salinas4" "salinas5" "salinas6" "salinas7" "salinas8" "salinas9" "salinas10" "salinas11" "salinas12" "PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24"
"2605" "gene2605" 139.4692197 132.1589839 129.5022546 408.3167367 469.661834 325.7989741 288.2147897 210.3826909 142.3732776 81.24398575 128.144875 0 67.41003032 101.4701076 81.53827478 77.16778632 171.9458281 52.82868366 446.1289246 337.9178381 280.6619935 680.5628283 329.2532074 591.7175059 -0.536881847440518 -0.577367195495946 -0.592080621073758 0.952042121275056 1.29178186204848 0.495044504369703 0.286896801827276 -0.144150799920739 -0.520798673371822 -0.859343246301891 -0.599598023665524 -1.30928646707994 -0.935958080062361 -0.747327491227513 -0.857713422841416 -0.881917942547242 -0.357020782666951 -1.01671209550013 1.16145254656787 0.562160865660866 0.245068112395847 2.45978798292784 0.514174644797615 1.9677472473252 2.79806580571433 -3.08658856265314 -0.309890556332174 -2.14644312578745 -0.0974637481377499 -0.661841966831787 -0.667298571977565 0.167225380775743 -0.00101918796489614 -0.59303690902068 -0.600797681376521 0.264439914756787 0.541333237075148 0.304339497748582 -0.316815613481056 -0.0441491783693263 0.359506241802061 -0.238357543897222 0.311905822664593 -0.431621209576025 0.0605089939981411 -0.142152582598153 0.222313224282368 1.49880108324396e-15
"2606" "gene2606" 661.0266203 383.6913805 517.9728985 458.9857983 620.5382663 655.9654762 395.0814443 437.5474922 364.9081526 17.97892704 284.3070229 0 294.7163914 414.6575733 378.4555573 0 50.43300619 322.6653099 767.7888458 653.73431 505.3434305 747.2776946 574.1122506 823.5257436 0.955045707580472 -0.193655727521267 0.362528090104927 0.118208014873615 0.787346029824962 0.93408283428994 -0.146478950987582 0.0294121842356494 -0.271454426525882 -1.70840884878718 -0.605298165330875 -1.78287619490349 -0.562183354017766 -0.0653961160321206 -0.215342108336472 -1.78287619490349 -1.57398652538754 -0.44642106281509 1.39724671216592 0.924841513865826 0.310217795796012 1.31229108649058 0.595053009655204 1.62810469666565 3.5742275614779 -1.80526942783927 0.917615614660621 -0.191255761041852 -0.482216221199254 0.377363450497823 0.308834471754601 0.745709878594738 -0.211464646411609 0.416080316075167 -0.308649698099477 -0.0302425041202011 0.527856033465852 0.134004329218613 -0.200389762000188 0.087310990889046 0.180272392127555 0.0180452064177624 0.259002429977589 0.161182249061104 0.0531606909080885 0.0393926948631563 -0.101118540914728 -8.32667268468867e-16
"2607" "gene2607" 1367.873398 486.7746425 822.3015012 871.0301293 1125.288107 1454.267436 704.1708489 703.6571583 736.8245486 68.15050355 589.8415545 0 470.4538593 624.0033024 612.1666211 56.50481452 87.41447776 553.5126838 1305.740532 1052.493172 951.4903019 1238.096025 1052.129378 1288.853116 1.40821842054592 -0.630591933974882 0.14579735209238 0.258552512523285 0.846890419504109 1.60812910949396 -0.127549983370446 -0.128738633005646 -0.0519912555363639 -1.59926340674218 -0.392101201713163 -1.75695963708664 -0.668357260023001 -0.31305293962871 -0.340442319362777 -1.62621084167122 -1.55468771094939 -0.476164057651685 1.26444664721619 0.678447249759252 0.444732588251937 1.10792126293076 0.677605451981781 1.22537016641653 3.1699099802428 -2.45036685482128 1.23936941939157 0.411611078993071 -0.288103930782927 0.561290566677881 -0.178943899336821 0.480901054612103 -0.209027222509174 0.719958243956321 -0.154793409164892 0.112859850234911 0.255081651648341 -0.0804399058059611 -0.0926689713998874 -0.0177875238183536 0.131340889450516 -0.0740556477209376 0.304451706983436 0.193674651851487 -0.117787553164962 -0.112961772786526 -0.0222367545702263 -1.69309011255336e-15
"2608" "gene2608" 48.61697355 0.681344949 2.855459604 62.57483441 29.3181205 66.4969728 29.13237481 11.68236815 13.78386384 0 2.861055018 0 130.0653193 249.3107109 114.4784525 14.24111882 19.49585029 84.30758672 616.0723506 489.3469911 524.5398868 915.6293564 779.0541562 1008.183015 -0.528937423147108 -0.679340453602284 -0.672518942291964 -0.48514318004894 -0.589489585864936 -0.472837062095826 -0.590072382325217 -0.644823596812727 -0.638229935073244 -0.681478244387671 -0.672501386097401 -0.681478244387671 -0.27338475003362 0.100760093538537 -0.322290169039062 -0.636795249919636 -0.620307982298832 -0.416954404748567 1.25151296098792 0.853898938587803 0.964320316553471 2.19140428569371 1.762885361574 2.48180103523927 4.01525248818879 -1.76417024457324 -2.56886322682956 -0.647186101650392 1.15852633352853 0.193233000335852 -0.594324474700661 1.27447542711615 -0.0549160150095772 -0.497082643974643 -0.0139966171482061 0.6570168985036 -0.0482988690564632 0.278079342329338 -0.220086870820652 -0.0461640208713666 -0.184686397624466 0.149892173776506 0.0876313044488019 -0.10939997857942 0.0604605207424084 0.059029538296275 -0.0870774677510993 1.88737914186277e-15
"2609" "gene2609" 136.5626405 45.19231897 70.12979993 83.60295846 121.3405927 154.8157796 68.37242694 85.88412638 76.37007052 10.13791391 51.6194339 0 28.82351899 59.25488189 40.97943511 0 3.318252337 29.43512269 178.5150352 177.3042585 135.0696571 179.4507971 126.4333266 150.3768099 0.880525889482723 -0.646459244209302 -0.229702883281479 -0.00453882087385168 0.626134306901746 1.18557321318905 -0.259072183784606 0.0335841652661443 -0.125415186121336 -1.23229011905703 -0.539048995604478 -1.40171541567413 -0.92001540344457 -0.41144502776706 -0.716865158476321 -1.40171541567413 -1.34626062572054 -0.90979425349158 1.58163629335327 1.56140173589345 0.855575080308866 1.5972747904719 0.711244316639384 1.11138894167388 3.82997723443213 -2.61489946833278 0.358225824981859 -0.591382530776114 0.345191712419537 0.47848309434424 -0.118130578294821 0.418033090459518 -0.681164780416788 1.00271816533198 0.0590987328490442 -0.546407128613495 0.356659357910306 -0.20315293136147 0.384127329957765 0.0649299115963712 0.0465587821616222 0.0474025119181687 -0.106891494763644 0.209691598543846 -0.320057768870642 -0.289076105215277 0.303585966283173 -8.04911692853238e-16
"2610" "gene2610" 103.8474715 50.29737585 68.62329087 182.992604 144.0083434 152.6382691 83.59212457 82.15323573 57.68277627 23.93770328 57.65654313 0 47.54777968 110.9121831 66.95957373 26.73178939 27.70854318 36.84772411 250.0903926 223.3643586 255.1655298 677.4938835 278.6585883 621.296767 -0.273827962703387 -0.583112053809601 -0.477268844720013 0.183282899072325 -0.0418747119602288 0.00796831248334484 -0.39081480444932 -0.399125255097082 -0.54045691326075 -0.735355056809164 -0.540608425461864 -0.873609726801057 -0.598992629596165 -0.233024993453536 -0.486877814363426 -0.719217524793311 -0.713576182709645 -0.660791902250749 0.570813085722662 0.416454124562454 0.600125063172721 3.03932595417035 0.735811641455754 2.71475372159969 3.29125625242236 -2.36046063996794 -1.45181988790677 -0.974904274521704 0.586200717492598 -0.436129571644659 -0.647201698212807 1.01591879413645 -0.56771225098176 -0.923580075612755 -0.38522601328771 0.701715007939763 0.099461877248223 1.1789070077007 -0.545874751892936 0.260010330056786 0.5575806627615 -0.601079171755993 0.0133695479116349 -0.122944617573638 -0.0431869458529565 -0.0601144476896041 0.0952188702980814 2.22044604925031e-16
"2611" "gene2611" 424.2713523 142.6967936 195.7187659 816.4876478 701.8709431 687.8531745 511.7836597 402.6987973 319.4979031 77.38718929 250.3172337 0 318.2750004 505.1609417 350.4898738 218.2938361 339.5555105 206.2145098 1571.990023 1218.011702 1706.410461 2606.328008 1783.363144 2702.760948 -0.425003940563057 -0.789716892316558 -0.721039522760849 0.0830190978749966 -0.0654396154561816 -0.0835963047064719 -0.311652535187619 -0.452946060928049 -0.560713054694495 -0.874309970170339 -0.650320177787029 -0.974546690292251 -0.562297034637439 -0.320230693106299 -0.520570318906004 -0.691798882105325 -0.534733189064089 -0.707444779839859 1.06159295265832 0.603098126617569 1.23570269803205 2.40133210154229 1.33537661847379 2.52623806732289 3.88296532731579 -2.37361621961094 -1.82083885309104 -0.950582908436256 0.98396993510732 -0.19850089324327 -1.0490549997124 0.804510216512023 -0.262525488713914 -0.639602443133267 -0.241481672494496 0.390802928154649 -0.408662132176779 0.368827218119106 -0.14494120781241 0.157192876082997 0.183005199325305 -0.0450966125402874 0.248332859804542 -0.253189875733275 -0.0103101448509763 0.118577576948585 -0.0784616134103393 8.88178419700125e-16
"2612" "gene2612" 1194.000842 310.2772549 573.4953051 773.5762085 915.7566167 1402.036153 526.2597097 648.8490401 701.9235906 99.55148963 510.4560397 0 405.5461592 492.4631549 431.2604658 59.41319396 74.88977352 363.0803351 1192.827599 904.687677 831.2162318 1103.319404 1200.790757 1197.859251 1.28554083144457 -0.854191595361905 -0.216869919721281 0.267579746711884 0.611836745532597 1.78925025752001 -0.331239997257135 -0.0344182655908392 0.0940894922655516 -1.36441533465518 -0.369504931740232 -1.60545625922439 -0.623519961411315 -0.413070543907147 -0.56125871087095 -1.46160094116783 -1.42412798059058 -0.726341140096849 1.28270009467091 0.585035866216726 0.407141741816734 1.06597668691972 1.30198104138447 1.29488307711245 3.25263579699564 -2.79449146228053 0.941206384942461 0.386140403924177 0.219457697534621 0.725875429500096 -0.40432117618466 0.399622160035509 0.0802484207860873 0.64388802081194 0.526690211217584 0.588119044129014 0.2226694425153 -0.060154926196007 0.0550692434647645 0.0738744868724208 -0.207398482574484 0.107541777694789 0.201464577307514 0.141290947929387 -0.175676164927967 -0.133343404867093 -0.0508348482423558 -1.16573417585641e-15
"2613" "gene2613" 621.5535194 339.2528303 342.2541656 1015.449761 778.3707868 1044.109996 353.1435956 438.7725994 388.4097844 178.4978979 348.8396441 91.62520831 258.90355 289.2384112 257.8264015 148.6490387 145.879863 198.7825608 501.4363221 521.319347 463.8645516 698.4563809 525.8668914 691.7577427 0.688823175341591 -0.402849430222709 -0.391243098202873 2.21204204441468 1.29524434790695 2.32287278137917 -0.349133061351354 -0.0180008987334016 -0.212756730360604 -1.02449777429833 -0.365776683310644 -1.36043933965349 -0.713564605803615 -0.596257995354978 -0.717729999495439 -1.1399249877418 -1.1506335455612 -0.946055844625274 0.224323233213848 0.301212006203679 0.0790310884154704 0.986210856033071 0.318797615576063 0.960306846231181 1.61620914744547 -3.6319982887032 1.12670896134486 0.0456578225433359 -0.842320994193336 -0.282678422624538 0.148876875503622 -0.565775944352335 -0.144357747135761 -0.461620174459929 0.532198880021216 0.0131829736317284 0.00784927963630988 0.462015365570869 0.0525446094486613 0.0106785704222578 0.127051152810558 -0.0227854233842088 -0.272827547993322 -0.0881027044768181 0.0857688084018228 0.0870147923289154 0.0727801721884027 -1.52655665885959e-15
"2614" "gene2614" 92.86489534 46.95087485 48.29874081 81.55268282 94.8205686 120.6190427 46.54449643 51.73731071 53.7152285 0.758934156 36.69658346 0 76.68740176 116.9283308 66.60055207 12.47404325 21.00306428 47.34236356 193.3946127 153.5719843 166.4425843 285.4905411 216.2833263 287.2280263 -0.0453216523642539 -0.604899350227278 -0.588472217014472 -0.183189383661224 -0.0214868600954867 0.29293236503861 -0.609852092293818 -0.546564603434821 -0.522458705679002 -1.16786420404581 -0.729873654546425 -1.17711372354577 -0.242485057312899 0.24795176768649 -0.365418663823134 -1.02508616572389 -0.921138615453655 -0.60012807668723 1.17988553286539 0.694546752137619 0.851407350300318 2.30230580986671 1.45884201558343 2.3234814324306 4.14755133843665 -2.07873897537662 -1.62788140872101 -0.283774901350514 0.537497810449814 0.0283327887072813 -0.44721489037691 0.894821760582318 -0.0900042378540711 -0.417010824600046 -0.0665045399452097 0.669420046742038 0.00212414211393203 0.478514430375129 -0.229250094313329 0.109934383954718 -0.252352535504933 -0.13138028324104 0.110988915542777 -0.0493996276525458 -0.207111700759813 0.0637152496989728 0.0301917248582217 3.88578058618805e-16
"2615" "gene2615" 226.6067609 54.36309097 93.88622676 208.4760735 230.836675 239.665407 111.4388108 100.1747768 155.5869131 23.28057306 119.0072862 0 63.3444277 73.48211865 89.14825698 17.52200341 5.555052611 69.01022516 151.6715961 136.7708096 211.3508578 202.6281665 135.4013353 251.2710354 1.30701008549976 -0.882129995172545 -0.379808599518902 1.07657715003333 1.36077040364599 1.47297964239809 -0.156723099442475 -0.299883938441533 0.404379553966084 -1.27717490911713 -0.060531158952263 -1.57306059018383 -0.767981218490953 -0.639135696370268 -0.44002607834194 -1.35036375625027 -1.50245835367827 -0.695971464439045 0.354617624388521 0.165235286135118 1.11311437393814 1.00225286510056 0.147829879708287 1.62048199358554 2.35955321778912 -3.22963778244916 1.3867681595502 0.800694636379246 0.255913380086369 0.197160607253366 -1.05455869879972 -0.221496494185044 -0.767074517337931 -0.0604260804054741 -0.671527349749643 -0.282119312726809 -0.382482576400738 0.452453993613239 0.326210638660582 0.301357563167063 0.0686750399968048 -0.448778717972188 0.228929158079485 -0.143936728378178 -0.065616537687436 0.200390105399345 -0.51013281692517 -3.27515792264421e-15
"2616" "gene2616" 714.9564367 354.5871426 461.5176379 638.9614437 602.5581936 833.8900158 383.8532947 387.9282873 388.4440468 65.62441464 298.0566053 0 446.5178055 537.7568363 427.6721504 158.9114291 221.3332455 283.9321955 822.1069897 781.6497032 940.6304005 1365.224951 1102.904672 1529.244659 0.369639951894742 -0.567696341160305 -0.289565446769428 0.171973651808704 0.0772872063691513 0.678991392149327 -0.491573799727053 -0.480974565773311 -0.479633052759431 -1.31930103304601 -0.714734740781801 -1.48999300530793 -0.328580666790814 -0.0912639577587848 -0.377599039834345 -1.07665742895514 -0.914295554766426 -0.751472948337988 0.648343225986535 0.543112054585864 0.956627800555988 2.06101679410494 1.3787102770497 2.48763922726382 3.95567713522041 -2.27505466412047 -0.884857310820874 0.0396081543879024 0.318333659107633 -0.231737919413228 -0.711269071135376 0.927151245413112 -0.265210172717937 -0.605090619416644 0.0122770161790271 0.717655831994165 -0.344355142897481 0.485274615266607 -0.0733169879445956 0.19158822125596 0.103461600167017 -0.05292210262058 -0.0817083304207176 0.119759249409965 -0.0324168591830919 0.17419786179035 -0.201847746752261 -2.22044604925031e-16
"2617" "gene2617" 442.9764211 188.075932 298.7970482 288.0394952 349.2168654 536.3430224 282.7530966 259.2905867 261.1044212 0 152.2428715 0 320.7136523 801.1548292 399.3922952 0 0 105.2336512 1631.322567 1542.046259 1685.669726 2558.437081 1915.42263 2493.458532 -0.304205345038009 -0.620689850507657 -0.483218487352063 -0.496575067613206 -0.420617230803858 -0.188281351544925 -0.503138661322043 -0.532269718971231 -0.530017661641866 -0.854204970623458 -0.665180186606453 -0.854204970623458 -0.456006826697143 0.140509048244159 -0.358319405707296 -0.854204970623458 -0.854204970623458 -0.723546845264854 1.17124550105424 1.0604000166564 1.23872294607808 2.32235109333073 1.52398420414546 2.24167371205536 4.28244597903002 -1.81028284148756 -2.00217795431342 -0.609104474221299 1.2284434170379 -0.0135791204056762 -0.536829630085415 1.10881078924349 -0.353362464752239 -0.3334413167836 -0.122784984337225 0.256027492246459 -0.213092167990674 0.198162759754445 0.0060654198765156 0.0340052025564465 -0.0723418651092516 -0.00637875373297256 -0.0250986272382712 0.0732427008679745 -0.103304992892128 -0.0493971676529699 0.0984670524186675 1.27675647831893e-15
"2618" "gene2618" 126.8950082 43.1253072 42.93986416 121.4060253 96.83902219 207.0630185 60.88814171 110.3423604 73.15590468 1.122170865 57.38907505 0 75.29137937 212.3878037 134.3740617 0 0.280819127 56.84095396 666.1706493 557.2467138 212.2288614 376.3612707 244.6663357 331.8465889 -0.183654769842467 -0.667335731879024 -0.668406468277978 -0.215347810380766 -0.357196134497381 0.279230257602726 -0.564774247455283 -0.279228712647352 -0.493940958992596 -0.909859187836751 -0.584977637322209 -0.916338531526334 -0.481610863025512 0.309975230993213 -0.140471187367905 -0.916338531526334 -0.914717099625728 -0.588142453872333 2.93008871707924 2.30116879397425 0.309057508193028 1.25674767162816 0.496349435801318 0.999722710804014 3.93019771091548 -1.73166128574177 -1.7941362251938 -1.16731687119414 0.32442411833598 0.867226022260877 0.928054321839535 0.165033884849649 -0.528426794475712 1.69871046920937 0.335224729405011 -0.873713139917758 1.49649852028764 -0.353615185813297 0.138402040922222 -0.86974284930419 -0.234314172703329 0.0358017917404904 0.386428700028289 -0.0769494011188497 0.0812806760623111 -0.138495890355293 0.203396589979484 7.49400541621981e-16
"2619" "gene2619" 852.3777556 521.3364898 630.5922955 681.0139918 671.89957 878.7180016 711.2641168 776.4731564 579.9742818 49.36037414 357.7218876 0 446.3013696 652.32416 454.0617775 18.10515535 136.4827277 203.0217205 1205.20421 1174.954397 928.7644683 1423.306408 1004.441683 1521.171793 0.45244246685168 -0.332725391182212 -0.0735910904117972 0.0459997261186851 0.0243820253023557 0.514916595211256 0.117747354904811 0.272410979161588 -0.193647535032724 -1.45216430729549 -0.720788572495849 -1.56923786651354 -0.510694637591339 -0.0220471795361767 -0.492288404055507 -1.52629583023544 -1.24552640804064 -1.08770838397571 1.2892807105355 1.21753382175492 0.633617437434182 1.80657826019991 0.813109611693413 2.03869661719814 4.06763943627701 -1.61685695703152 0.369592761321809 -1.15000871634456 0.463843663161643 0.0361593155809862 -0.166446502577519 0.434722800886318 -0.604313413213278 0.256271285258273 0.0518716334012497 0.173158323536507 0.284059758350169 0.177680056812446 -0.16520544089453 -0.0621923356576864 0.293866932124087 -0.0346996909813525 -0.149199982896125 0.135316752432795 0.0336083231691115 0.207187486486909 -0.048385382762842 -2.77555756156289e-16
