gene	PI1	PI2	PI3	PI4	PI5	PI6	PI7	PI8	PI9	PI10	PI11	PI12	salinas1	salinas2	salinas3	salinas4	salinas5	salinas6	salinas7	salinas8	salinas9	salinas10	salinas11	salinas12
gene94	47.22681168	38.63819302	14.60303529	92.96771204	71.43277741	110.3838976	52.63332394	57.69087522	49.20416328	96.64896047	72.64175136	129.024882	14.68024838	18.84894784	13.77571817	103.2280452	68.08264229	52.95073415	50.35339531	46.42398116	54.68275341	66.28918486	53.66213603	73.77540309
gene95	282.6431639	400.8290672	350.8632391	308.1901397	311.7801801	300.3304658	329.3179109	355.8650033	335.6313091	303.6604791	254.3063121	180.5930206	412.2126092	326.432106	373.3036902	299.6383657	347.5992793	273.8016852	363.8373081	417.6079922	387.0152612	376.1631658	350.5846978	354.4173756
gene96	271.12165	256.1686364	232.2896796	178.503289	219.2604058	161.9587697	245.9296072	242.4371506	203.2927954	161.5333148	151.4383688	168.5570008	178.5674532	163.8705056	187.0680912	83.47571876	147.5643532	174.0321589	191.4160234	226.6685114	180.9554923	206.2602604	174.7935806	199.8103381
gene97	8.847127713	1.258110209	0	160.2900414	83.83711664	104.1843499	1.646885169	1.15599218	0.338948927	135.4636989	133.297373	206.1412294	0.10477507	4.925770105	6.480633839	24.67319525	8.121107169	0.881020635	11.22286835	7.634801307	12.01854627	10.24235772	11.64369798	5.350313564
gene98	686.4881169	818.2830791	610.161465	1096.592566	927.0739152	877.0615147	856.0030893	1024.602493	892.8961968	990.5093836	762.359383	993.373948	715.1769184	729.6599386	735.9692641	741.4939019	845.8025726	826.8260225	861.5289974	952.3852805	821.7343191	804.2773626	709.0650617	871.358373
gene99	69.67754376	79.95775338	68.08726518	50.62744937	50.55785927	70.04011028	93.26722191	90.82791695	89.42869166	46.75796396	53.23134697	46.89075555	60.02909165	59.96002871	64.38705311	21.45818997	38.30562438	48.7023182	63.0337137	66.79950137	35.45554293	42.22818037	42.57481014	39.84122651
gene100	66.38365473	82.84716944	65.5899763	93.00956664	97.11358121	91.25522688	76.26118786	76.84461181	91.96465324	112.968641	66.2942629	110.0985664	69.22327309	31.45265813	44.51664865	40.66812241	90.58512975	71.15988518	35.72755903	50.54376873	44.36695199	35.50764488	58.98978897	33.06982007
gene101	141.0691868	134.864025	105.8228076	438.0493545	295.0751042	332.7745113	170.4535801	109.7923979	172.3449817	376.6935761	304.0220073	583.7467977	98.71442159	61.18255804	83.38506944	351.4542921	189.8916761	134.9498208	110.4165407	92.18536092	118.8120413	85.96763146	112.7222232	109.4320196
gene102	1066.806886	740.3587334	822.5534182	2718.877089	3041.261621	2593.154713	981.0921729	781.9265736	985.3694265	2923.012218	2552.377021	3578.359402	653.1239806	661.251392	690.665518	3635.501121	2876.989357	2170.31327	868.4750636	793.9429867	1044.350497	1072.871199	1286.49372	1119.300011
gene103	477.1821947	361.415537	459.9355455	697.3509601	696.3923181	532.1177707	420.464111	399.9707663	435.3720095	567.4962643	695.7338902	711.8943672	303.8842566	386.6926158	324.1183827	678.4320825	313.9673309	411.7825296	401.0320244	363.3078437	391.5437003	277.3039186	476.2832434	283.693881
gene104	116.3114165	57.89658283	64.89451405	56.74328809	62.34920447	54.45449021	51.79076181	44.54279783	52.43197087	47.99452468	63.80596161	49.88348881	43.78784798	31.02421979	40.46304854	46.59342847	27.49051698	42.55139882	43.90021813	40.00656316	66.60434339	36.05486814	39.27250423	56.68418047
gene105	413.7928332	598.3018551	738.3552578	290.2077629	328.9529887	318.7987374	529.4845053	500.415232	440.8291068	193.382694	338.9172883	59.92581308	504.6269891	455.9439646	491.3351396	431.2423215	526.0200629	631.4147492	947.8226888	551.9010958	479.7061007	604.7085246	661.5682525	489.2139063
gene106	1809.025051	682.0205129	707.1456954	4723.831023	3355.774168	3155.292201	1538.977121	1188.653613	1906.020543	3804.005753	4496.270237	3565.888186	905.798341	1453.935448	1258.531414	9108.234524	4054.653882	1836.379831	1356.164885	1236.66254	2121.87453	1465.545839	1625.230037	1387.011372
gene107	66.03886332	69.44893836	63.33368867	63.94569681	80.80670467	75.11948419	82.21609816	73.81731151	77.35054936	53.0763982	84.22027312	60.11285107	35.53459722	71.57409003	57.84471444	76.69373349	64.48302536	73.15584333	109.4841129	77.16694105	88.96208766	53.48224063	68.85001932	74.68574469
gene108	36.46584133	34.00303358	25.69419025	59.54741994	52.90706382	57.28306531	46.90027108	41.50061708	39.85583839	57.04741592	41.41886741	76.60466285	41.03004999	26.80157661	41.16986028	40.09941348	48.38363332	36.29477416	42.9925027	53.13346145	47.71887197	52.35374405	45.429088	50.18584499
gene109	145.0430061	201.5893555	195.4777119	323.0004986	313.9312394	315.7739487	245.1849438	252.8565046	263.2834636	318.9497297	325.2252029	289.5019561	204.6372514	160.1467702	204.0047673	274.0788702	253.0610387	270.2738218	192.3455501	206.6162902	203.0007773	221.179202	278.6900893	207.4007641
gene110	119.7481718	104.1565514	89.87421505	254.9641911	233.8834241	214.0643412	129.3468118	134.799126	130.2543015	206.2122829	238.5361464	267.4663701	185.4706656	228.3971016	227.5483459	179.4175181	180.2763093	172.4171686	165.0559099	243.2149957	204.6920661	159.2043389	145.1180971	141.5093033
gene111	90.37799446	53.83418062	54.83542815	110.9318322	95.2694274	121.2250726	78.98881584	76.95995239	73.88591646	127.4244938	77.69225511	121.6709098	79.19092292	70.06856044	71.07921505	111.5281088	107.5103672	143.1416977	87.0607346	80.6367328	105.3398265	79.0644653	63.3578962	82.63703779
gene112	52.56856376	64.86795021	70.22377312	68.5535342	53.90252219	54.91215876	43.94408499	61.60716632	49.63216974	55.80201838	47.685378	88.55178154	24.6700491	30.90907909	29.89055879	25.36975688	36.93203343	33.54652946	31.13453005	27.12092153	24.03118491	20.8378812	19.96617334	16.37823801
gene113	292.4590318	299.6979322	290.2710044	362.9878552	364.5942547	354.7532674	295.954309	286.3523417	291.2429758	352.0772363	285.009303	445.6439695	260.8917461	178.8585477	225.6845337	374.7015695	432.9788155	262.9734641	223.7462882	235.4844815	246.964076	220.5515157	171.4010187	189.3566436
gene114	71.66004725	57.10852923	35.41589341	262.8465981	179.0917293	225.5699423	79.72718933	69.02646477	70.45984663	268.3797983	229.569253	320.3214953	30.58539171	26.00838724	43.33919207	93.68228476	60.76132105	39.05181812	51.43531472	58.40505965	76.087554	61.91483869	63.10153178	67.75220718
gene115	669.6112324	539.4079733	682.9928652	643.8539915	707.1543597	758.8139372	844.1654089	855.6600417	773.8788008	541.95279	693.3472697	356.1020061	994.9424724	1075.282721	872.4296775	837.4001647	1006.457738	1011.030628	1422.483822	1220.908843	1149.772303	1134.468771	1409.58581	1162.289877
gene116	268.9229614	339.5033852	283.0624324	217.241851	235.3584912	238.8816501	328.6757305	334.0914332	360.00343	236.1965307	174.9028527	232.6266886	187.2917327	153.246215	157.4258101	98.44522079	212.023331	118.310884	130.7700733	178.2073529	196.2059609	182.4339829	130.8222575	165.0288828
gene117	136.5545043	123.8976276	162.7621885	173.9788653	150.0689467	139.4171036	173.0442586	164.8678505	169.7313568	140.5983081	142.2857863	112.6311517	189.0841067	171.4627612	152.4689412	157.3646072	162.5422598	186.9470884	198.5675986	208.5330396	178.7928647	191.5512405	219.9172804	227.2629831
gene118	84.19615335	90.10612425	117.5154301	78.06333719	113.1454086	71.79178715	64.30966238	72.8683188	68.32449985	87.72428588	94.34298442	67.12328071	86.37029485	82.09309743	53.12582256	99.04332778	88.23930978	65.95164879	69.10267886	74.23216231	57.92589918	65.6077442	70.45927949	64.34784946
gene119	57.41924535	88.70583248	96.14098815	116.759607	134.7497941	103.1681364	63.18409146	71.93252958	56.35669143	121.0478904	97.84837059	158.3488592	52.18645519	54.62942085	61.01756232	112.7742374	155.0784126	83.81309001	62.49940971	76.89582715	78.8483661	64.54317225	52.28299965	70.87270828
gene120	30.39954587	52.79910739	25.67559288	87.89773387	64.87533867	76.90118514	64.26424249	49.74380037	52.65542095	76.5792199	50.83228977	78.25190911	56.2874158	30.65699253	42.1171876	187.2498158	302.7604523	167.4876182	75.11031786	64.74504752	71.55943125	65.99595048	71.72487202	64.91778731
gene121	122.9558919	223.081079	174.2687107	149.2093003	136.1368062	139.1287343	150.4484341	167.8154691	145.6221876	120.0622943	142.0695475	98.39438653	130.4468651	185.4970326	136.86606	149.835242	163.8697686	130.5543033	172.0584992	184.5779401	149.8640706	188.0851151	156.0061583	189.5415391
gene122	23.85971117	0	0	532.4459619	271.6018529	342.0764237	7.689647996	12.6904514	10.97452141	474.2360146	456.2517039	685.4084269	3.489333602	3.22900295	9.785290665	218.3749647	46.12341347	17.27744243	21.19345738	21.18751253	34.14488865	24.80483161	39.65192722	19.67391405
gene123	34.87623597	76.9042636	72.76904146	53.31348642	42.79109373	53.26553662	75.4167419	69.736183	68.81273814	45.18374127	39.79165318	35.96478999	59.93813555	80.52861641	59.12294413	53.02156726	86.90487237	53.20340405	69.92368652	74.92107103	53.4470138	54.78473275	71.39525241	74.31543515
gene124	67.40249511	110.6818572	76.88812226	125.594835	87.6365643	104.0376995	89.87395283	72.9279473	76.84129034	116.4497128	77.86829782	141.8295762	55.12838785	80.31675052	64.21984652	83.16833887	75.55989053	70.86664335	108.2548474	88.03538484	103.4171627	95.61298924	76.7621835	89.49435254
gene125	97.06144388	154.5731018	117.8532792	77.36464877	107.5734508	63.50074648	123.1287083	112.3268297	116.112157	74.05024026	63.05151216	40.74414939	162.4799014	170.3055471	183.338754	215.4897745	159.6455271	137.2640964	113.5252183	132.5548034	203.3784949	137.4263424	103.7946663	114.9955489
gene126	164.6257889	73.17537871	71.04294324	227.228327	157.4767735	253.6462081	161.6629507	140.502834	184.4595997	277.2864138	183.2495978	341.34981	22.82178906	8.184847286	32.13457592	62.71809945	46.05917486	39.55351093	31.80917021	51.37669457	58.05080538	41.74476623	58.39061609	40.00188061
gene127	43.11472489	24.65951132	32.56671762	91.60308584	86.91729722	77.54439896	51.6617083	48.62818792	49.23723628	110.4608308	71.95970649	101.0742334	39.58718881	40.55402681	42.59625837	90.86031704	70.10561601	53.97718028	40.86537644	46.14251543	43.3783105	59.48177297	65.02689901	41.71923908
gene128	104.5113965	15.0667774	0	1007.685089	554.5725884	1132.804569	44.41948672	55.83518017	69.22118868	1389.789584	1180.592162	1181.972984	0.242631487	14.51350301	22.42264515	183.8834323	0	19.63114686	50.33037984	64.74315464	86.85892965	35.42580099	108.6691995	56.76154892
gene129	177.4881553	191.7462293	154.6176796	194.5807272	190.4366234	189.375049	176.7218798	199.1970117	179.8888188	173.7271537	155.9414921	227.0231451	182.4704792	156.6514304	169.1901974	157.2303971	199.9299378	280.4201475	191.1961248	179.7253154	193.9498365	175.0896041	177.4295285	186.7908356
gene130	151.2597248	144.1900323	103.7019415	126.974574	94.02723219	156.155021	145.8304889	198.8067669	169.7694387	122.9028454	128.0491595	99.29277859	120.6914672	134.5411765	126.4581038	39.55542556	107.1887492	147.3741275	135.8232236	157.1232344	121.79861	104.4246656	126.9725018	102.4801653
gene131	91.67333308	111.5953096	79.82822624	67.6113033	73.90030352	77.517082	102.6294353	151.4042643	113.7321285	50.386956	56.0447972	63.07197466	165.2669121	173.7378768	141.4366525	43.76974708	105.0455969	104.0283648	156.0173187	149.8555597	124.9425674	105.293778	83.68450608	84.75683976
gene132	37.88979958	10.36580424	24.98913743	87.080839	110.6943803	74.03059921	49.602816	48.66875704	48.08931692	95.75148369	83.2750707	122.6084358	24.99480623	29.35363656	27.23662075	121.9966575	127.8398539	169.6519195	46.31688521	38.23202921	47.21886726	39.96364221	47.8161637	43.92537692
gene133	61.4954915	45.01402474	46.61669875	330.2294736	163.7345486	262.116125	37.19856523	36.86174571	37.17729714	368.8187954	216.4491295	459.4614923	44.39602432	46.15562232	40.03046361	106.6256343	64.75969184	44.47590237	88.97220499	106.0584378	84.83098607	79.48120508	78.13498408	84.75553065
gene134	179.4590032	262.1528862	172.9703715	272.2553099	257.8663477	217.8047427	354.2225452	355.2894916	282.3036937	343.3173065	195.0157667	213.5563991	103.1470125	64.55115138	138.3239987	436.4714354	450.3905032	126.7752936	105.7493049	173.1617228	177.5640048	142.0609007	124.6184823	129.4589542
gene135	104.4806769	57.03485097	54.65067385	294.4333745	176.6614303	226.0368794	81.37253025	75.22345912	69.80018425	267.6189822	279.0991532	300.3288025	83.31990599	100.1796602	100.7414017	201.0943449	127.5150248	72.23395722	100.6954012	92.69383981	148.7856071	116.7080282	111.762745	127.0965221
gene136	124.3828374	92.60491505	73.25534654	218.5173996	172.8211402	241.6996485	146.8005725	153.5852118	226.5210216	270.8656651	201.7638055	323.9183024	19.95313934	11.41998233	29.85901729	81.03068734	34.91066331	55.92737501	32.07815482	54.53934024	49.17477075	43.05772317	67.43915178	45.34509978
gene137	35.38583508	32.5158866	20.26938333	109.8345892	76.28497692	83.28108404	35.86504977	32.5239362	40.46542822	93.89654383	71.87780549	182.7767514	23.26542266	29.20884475	23.21421664	84.56388619	76.61649758	60.48886848	38.29784755	51.47245747	37.04600875	29.08136207	44.22023347	59.61987677
gene138	94.34444716	126.6128707	72.3931294	77.88086813	77.21888059	63.40160747	101.7822991	108.1074547	80.82774695	72.61039567	52.19989591	69.8827557	88.05800462	62.74699911	86.21101383	85.1851294	167.6268919	145.4299906	62.74090869	75.74436614	83.09374407	52.74516823	87.48906669	78.38527539
gene139	130.5474268	109.4144032	130.1050466	128.6058222	123.9673803	82.16805187	108.3224941	87.165304	106.3953343	117.0655693	90.05100188	119.2334252	130.536862	135.4367715	95.93848928	100.3186874	123.5824567	141.1353193	127.1739207	147.2614995	153.598077	176.867421	110.7627769	114.768523
gene140	45.08248745	41.17497079	30.38422103	163.8740944	193.4867162	162.0081042	85.62711739	58.96569032	62.6473678	203.5291588	123.6596612	340.159844	28.63860605	29.17952834	31.71392491	189.269503	222.3935504	127.1648504	55.99690891	53.18544769	61.70976199	44.79548243	66.96551846	60.67370729
gene141	390.5650189	341.6812093	447.8265047	450.2911707	517.3707592	448.4632296	302.2356151	336.9590662	342.5748447	458.9454624	463.2507567	691.7053359	137.1886613	187.2786385	219.2663016	233.9509934	332.8453472	366.985354	288.2373022	219.6221642	226.9309783	243.5395232	270.764647	277.033465
gene142	184.0887064	147.8575606	162.0203407	133.8644713	122.8189963	92.00418409	147.8122161	135.4757906	159.996108	101.4811588	121.9121512	105.8603652	106.1996004	128.3789546	113.1029424	100.9414077	91.37683836	104.2639274	116.7167528	111.5787204	129.0947733	120.0001154	144.1941611	149.298821
gene143	59.53050925	58.52394395	66.35950506	45.38733851	57.08526912	47.74963309	66.48882015	97.89533128	64.8502439	52.57521689	38.67082959	37.29727411	71.48482366	78.54196348	78.12641453	42.2153397	78.4691294	101.0584248	70.4141332	76.672757	55.64179952	51.64464487	64.92154285	57.13571135
gene144	215.31676	397.1507756	224.8389286	277.5634847	214.1229189	213.8023487	361.6490835	367.0707126	283.3474674	219.8687211	162.4939549	136.6538566	533.6335212	438.8349211	410.0530999	275.2796512	644.2441203	560.9353118	528.7289429	532.3716623	393.9750608	488.9081201	311.4368184	491.4801466
gene145	20.73999878	28.64905085	11.8901865	126.0082726	94.44583324	93.19874033	21.23818408	18.34470822	26.23229654	142.3376014	107.6784348	196.5907552	0.090932637	1.717588147	3.871453671	12.29598199	1.252005369	0.852092281	7.735277976	7.733241225	12.18112423	6.563030512	14.22938334	5.415368589
gene146	36.09240822	31.51618182	14.5341454	44.29592923	42.41280583	42.20438593	29.14487791	35.4530671	35.03071049	49.43399346	29.45245158	51.45318158	55.62347673	61.66618753	44.30824026	24.35768578	49.87241216	67.44004758	62.64041599	74.93271032	47.04627904	57.65259153	47.69318459	49.87629783
gene147	97.03048822	114.1161542	93.10615683	93.64169794	76.70508802	96.16988231	117.4393217	120.2547101	109.7779178	84.52649647	64.46786799	103.9508528	141.8738705	111.3595424	128.4589161	66.21569338	83.13013789	115.1737081	130.5044285	123.0073629	102.3159248	82.09722772	78.15954394	114.3352887
gene148	185.1634075	171.5278833	182.7307376	223.7341035	191.6180915	176.1137509	184.6912396	241.3918866	192.7109406	206.3137749	180.3665045	232.3160753	151.7107195	185.272601	198.6110968	124.4948021	106.102885	206.3551082	182.4256774	196.3371481	203.867267	123.0798525	141.3543741	162.5054528
gene149	138.8860499	180.4018941	173.9411825	279.8513294	229.105567	172.8605865	181.7083085	188.1123812	136.1155269	278.4924411	227.104005	264.3013206	124.6554771	142.1626054	145.3924089	249.1572132	139.0742387	84.18603961	154.555562	132.3885123	159.8829943	165.8060623	149.3946068	146.1399341
gene150	108.2103401	154.2200494	155.6174832	119.8107532	89.62641142	93.83227046	122.9069177	163.7270373	175.2074558	79.24285031	83.25475635	80.35925677	213.222412	171.8723037	186.5759164	103.4848436	162.025239	183.8878328	155.7404726	190.7060402	186.678482	179.1784725	180.955427	158.7883502
gene151	44.2446673	115.917982	74.448995	55.26028142	62.92672057	46.73489693	97.85377591	101.0561813	89.66601528	40.83406029	45.56416336	34.59086377	107.5153458	95.56046185	124.5382706	93.38101932	133.0903214	108.7681476	116.8570746	104.4034808	110.0174443	118.1492738	77.96741674	103.7596339
gene152	39.24540203	34.52078845	9.988060422	206.3633621	120.3520804	145.9951683	36.7786985	20.46018487	50.03133372	218.5174293	170.5029972	309.5476113	0	2.034381335	5.118394152	14.12348048	0	3.38511041	10.60226364	10.59938055	16.89889594	6.576184929	16.35933377	8.976955774
gene153	878.2554366	690.4790631	1129.193929	756.2023567	978.7152967	791.2163679	940.4929037	990.1936893	1048.2632	835.0878003	1087.238389	536.4946364	787.9122078	691.7614805	655.4983882	686.5146282	682.7853199	868.7144788	810.4187873	727.3278518	756.1992663	649.0157857	1065.08878	612.4671395
gene154	177.0061388	149.8678621	176.4050491	91.54397767	112.9650451	100.8633539	121.0428005	151.60204	155.9165668	71.36797123	103.5353248	83.83835833	177.6617199	156.2322594	175.6155231	78.91188698	86.48831273	174.2457226	154.7834478	185.8682854	161.7526657	139.4998745	128.9031548	145.6348157
